From	To
Q6UXN9	WDR82
Q6UXT9	ABHD15
Q6UXV4	APOOL
Q6UY14	ADAMTSL4
Q6V1X1	DPP8
Q6VMQ6	ATF7IP
Q6VY07	PACS1
Q6W2J9	BCOR
Q6WCQ1	MPRIP
Q6WKZ4	RAB11FIP1
Q6XQN6	NAPRT
Q6XUX3	DSTYK
Q6XZF7	DNMBP
Q6Y288	B3GLCT
Q6Y7W6	GIGYF2
Q6YHK3	CD109
Q6YHU6	THADA
Q6YN16	HSDL2
Q6YP21	KYAT3
Q6ZMD2	SPNS3
Q6ZMG9	CERS6
Q6ZMI0	PPP1R21
Q6ZMZ3	SYNE3
Q6ZN28	MACC1
Q6ZN54	DEF8
Q6ZNA5	FRRS1
Q6ZNB6	NFXL1
Q6ZNC8	MBOAT1
Q6ZNE5	ATG14
Q6ZNJ1	NBEAL2
Q6ZNL6	FGD5
Q6ZNW5	GDPGP1
Q6ZP82	CCDC141
Q6ZQN7	SLCO4C1
Q6ZQQ6	WDR87
Q6ZRI6	C15orf39
Q6ZRP7	QSOX2
Q6ZRQ5	MMS22L
Q6ZRS2	SRCAP
Q6ZRY4	RBPMS2
Q6ZS11	RINL
Q6ZS17	RIPOR1
Q6ZS30	NBEAL1
Q6ZS72	PEAK3
Q6ZS81	WDFY4
Q6ZSS7	MFSD6
Q6ZSZ5	ARHGEF18
Q6ZSZ6	TSHZ1
Q6ZT12	UBR3
Q6ZT21	TMPPE
Q6ZTN6	ANKRD13D
Q6ZU35	CRACD
Q6ZU65	UBN2
Q6ZU69	SPATA31F1
Q6ZU80	CEP128
Q6ZUJ8	PIK3AP1
Q6ZUM4	ARHGAP27
Q6ZUT6	CCDC9B
Q6ZUV0	ACOT7L
Q6ZUX3	TOGARAM2
Q6ZUX7	LHFPL2
Q6ZV29	PNPLA7
Q6ZV73	FGD6
Q6ZVF9	GPRIN3
Q6ZVK8	NUDT18
Q6ZVM7	TOM1L2
Q6ZVT6	CFAP20DC
Q6ZW13	C16orf86
Q6ZW49	PAXIP1
Q6ZWK4	RHEX
Q6ZWL3	CYP4V2
Q6ZWT7	MBOAT2
Q6ZXV5	TMTC3
Q702N8	XIRP1
Q709C8	VPS13C
Q70CQ2	USP34
Q70CQ3	USP30
Q70J99	UNC13D
Q70UQ0	IKBIP
Q71F23	CENPU
Q71RC2	LARP4
Q71RG4	TMUB2
Q71SY5	MED25
Q71U36	TUBA1A
Q71UM5	RPS27L
Q75N03	CBLL1
Q75QN2	INTS8
Q76FK4	NOL8
Q76I76	SSH2
Q7KYR7	BTN2A1
Q7KZ85	SUPT6H
Q7KZF4	SND1
Q7KZI7	MARK2
Q7KZN9	COX15
Q7L014	DDX46
Q7L099	RUFY3
Q7L0Y3	TRMT10C
Q7L190	DPPA4
Q7L1Q6	BZW1
Q7L1T6	CYB5R4
Q7L1V2	MON1B
Q7L1W4	LRRC8D
Q7L266	ASRGL1
Q7L273	KCTD9
Q7L2E3	DHX30
Q7L2H7	EIF3M
Q7L2J0	MEPCE
Q7L311	ARMCX2
Q7L3B6	CDC37L1
Q7L3T8	PARS2
Q7L4E1	MIGA2
Q7L4I2	RSRC2
Q7L523	RRAGA
Q7L576	CYFIP1
Q7L591	DOK3
Q7L592	NDUFAF7
Q7L5D6	GET4
Q7L5N1	COPS6
Q7L5N7	LPCAT2
Q7L5Y1	ENOSF1
Q7L5Y9	MAEA
Q7L622	G2E3
Q7L7V1	DHX32
Q7L7X3	TAOK1
Q7L8J4	SH3BP5L
Q7L8L6	FASTKD5
Q7L9B9	EEPD1
Q7LBC6	KDM3B
Q7LDG7	RASGRP2
Q7LG56	RRM2B
Q7LGA3	HS2ST1
Q7RTN6	STRADA
Q7RTP0	NIPA1
Q7RTP6	MICAL3
Q7RTR2	NLRC3
Q7RTS9	DYM
Q7RTV0	PHF5A
Q7Z2E3	APTX
Q7Z2H8	SLC36A1
Q7Z2K6	ERMP1
Q7Z2T5	TRMT1L
Q7Z2W4	ZC3HAV1
Q7Z2W9	MRPL21
Q7Z2X4	PID1
Q7Z2Z2	EFL1
Q7Z333	SETX
Q7Z392	TRAPPC11
Q7Z3B4	NUP54
Q7Z3C6	ATG9A
Q7Z3D6	DGLUCY
Q7Z3E2	CCDC186
Q7Z3J2	VPS35L
Q7Z3K3	POGZ
Q7Z3Q1	SLC46A3
Q7Z3T8	ZFYVE16
Q7Z3U7	MON2
Q7Z3V4	UBE3B
Q7Z3Y8	KRT27
Q7Z401	DENND4A
Q7Z403	TMC6
Q7Z406	MYH14
Q7Z417	NUFIP2
Q7Z419	RNF144B
Q7Z422	SZRD1
Q7Z434	MAVS
Q7Z460	CLASP1
Q7Z465	BNIPL
Q7Z478	DHX29
Q7Z4F1	LRP10
Q7Z4H3	HDDC2
Q7Z4H7	HAUS6
Q7Z4H8	POGLUT3
Q7Z4Q2	HEATR3
Q7Z4R8	C6orf120
Q7Z4S6	KIF21A
Q7Z4V5	HDGFL2
Q7Z4W1	DCXR
Q7Z569	BRAP
Q7Z589	EMSY
Q7Z591	AKNA
Q7Z5G4	GOLGA7
Q7Z5J4	RAI1
Q7Z5K2	WAPL
Q7Z5L2	R3HCC1L
Q7Z5L9	IRF2BP2
Q7Z5R6	APBB1IP
Q7Z614	SNX20
Q7Z6B0	CCDC91
Q7Z6E9	RBBP6
Q7Z6I6	ARHGAP30
Q7Z6J4	FGD2
Q7Z6K3	PTAR1
Q7Z6K5	ARPIN
Q7Z6L1	TECPR1
Q7Z6M1	RABEPK
Q7Z6M3	MILR1
Q7Z6M4	MTERF4
Q7Z6P3	RAB44
Q7Z6Z7	HUWE1
Q7Z739	YTHDF3
Q7Z794	KRT77
Q7Z7A1	CNTRL
Q7Z7A3	CTU1
Q7Z7A4	PXK
Q7Z7B0	FILIP1
Q7Z7C8	TAF8
Q7Z7E8	UBE2Q1
Q7Z7F0	KHDC4
Q7Z7G8	VPS13B
Q7Z7H5	TMED4
Q7Z7H8	MRPL10
Q7Z7K0	CMC1
Q7Z7K6	CENPV
Q7Z7L1	SLFN11
Q7Z7L7	ZER1
Q7Z7N9	TMEM179B
Q86SE9	PCGF5
Q86SF2	GALNT7
Q86SQ7	SDCCAG8
Q86SQ9	DHDDS
Q86SX6	GLRX5
Q86SZ2	TRAPPC6B
Q86T03	PIP4P1
Q86T24	ZBTB33
Q86TB9	PATL1
Q86TI0	TBC1D1
Q86TI2	DPP9
Q86TJ2	TADA2B
Q86TM6	SYVN1
Q86TP1	PRUNE1
Q86TU7	SETD3
Q86TV6	TTC7B
Q86TW2	ADCK1
Q86TX2	ACOT1
Q86U06	RBM23
Q86U28	ISCA2
Q86U38	NOP9
Q86U42	PABPN1
Q86U44	METTL3
Q86U86	PBRM1
Q86U90	YRDC
Q86UA1	PRPF39
Q86UB9	TMEM135
Q86UE4	MTDH
Q86UE8	TLK2
Q86UF1	TSPAN33
Q86UK7	ZNF598
Q86UL3	GPAT4
Q86UP2	KTN1
Q86UR1	NOXA1
Q86US8	SMG6
Q86UT6	NLRX1
Q86UU1	PHLDB1
Q86UV5	USP48
Q86UW6	N4BP2
Q86UW9	DTX2
Q86UX6	STK32C
Q86UX7	FERMT3
Q86UY8	NT5DC3
Q86V21	AACS
Q86V42	FAM124A
Q86V48	LUZP1
Q86V81	ALYREF
Q86V85	GPR180
Q86V88	MDP1
Q86VB7	CD163
Q86VE0	MYPOP
Q86VM9	ZC3H18
Q86VN1	VPS36
Q86VP1	TAX1BP1
Q86VP3	PACS2
Q86VP6	CAND1
Q86VR2	RETREG3
Q86VS8	HOOK3
Q86VU5	COMTD1
Q86VX2	COMMD7
Q86VZ1	P2RY8
Q86W42	THOC6
Q86W50	METTL16
Q86W67	FAM228A
Q86W92	PPFIBP1
Q86WA6	BPHL
Q86WA9	SLC26A11
Q86WB0	ZC3HC1
Q86WG5	SBF2
Q86WH2	RASSF3
Q86WI1	PKHD1L1
Q86WJ1	CHD1L
Q86WK9	PAQR7
Q86WN1	FCHSD1
Q86WP2	GPBP1
Q86WQ0	NR2C2AP
Q86WR0	CCDC25
Q86WR7	PROSER2
Q86WT6	TRIM69
Q86WU2	LDHD
Q86WV1	SKAP1
Q86WV6	STING1
Q86WW8	COA5
Q86X02	CDR2L
Q86X10	RALGAPB
Q86X52	CHSY1
Q86X53	ERICH1
Q86X55	CARM1
Q86X76	NIT1
Q86X83	COMMD2
Q86X95	CIR1
Q86XA9	HEATR5A
Q86XI2	NCAPG2
Q86XI6	PPP1R3B
Q86XL3	ANKLE2
Q86XP3	DDX42
Q86XS8	RNF130
Q86Y07	VRK2
Q86Y22	COL23A1
Q86Y34	ADGRG3
Q86Y37	CACUL1
Q86Y39	NDUFA11
Q86Y56	DNAAF5
Q86Y79	PTRH1
Q86Y82	STX12
Q86Y91	KIF18B
Q86YB8	ERO1B
Q86YH6	PDSS2
Q86YN1	DOLPP1
Q86YP4	GATAD2A
Q86YQ8	CPNE8
Q86YR7	MCF2L2
Q86YS3	RAB11FIP4
Q86YS6	RAB43
Q86YS7	C2CD5
Q86YT6	MIB1
Q86YT9	JAML
Q86YV0	RASAL3
Q86YV5	PRAG1
Q86YV9	HPS6
Q86YW5	TREML1
Q86YZ3	HRNR
Q8IU60	DCP2
Q8IU68	TMC8
Q8IU81	IRF2BP1
Q8IU85	CAMK1D
Q8IUD2	ERC1
Q8IUD6	RNF135
Q8IUE6	H2AC21
Q8IUF8	RIOX2
Q8IUH3	RBM45
Q8IUH5	ZDHHC17
Q8IUI8	CRLF3
Q8IUL8	CILP2
Q8IUR0	TRAPPC5
Q8IUR6	CREBRF
Q8IUR7	ARMC8
Q8IUW5	RELL1
Q8IUX1	TMEM126B
Q8IUZ5	PHYKPL
Q8IV04	TBC1D10C
Q8IV08	PLD3
Q8IV20	LACC1
Q8IV38	ANKMY2
Q8IV48	ERI1
Q8IV50	LYSMD2
Q8IV53	DENND1C
Q8IV61	RASGRP3
Q8IVB4	SLC9A9
Q8IVB5	LIX1L
Q8IVD9	NUDCD3
Q8IVF2	AHNAK2
Q8IVF6	ANKRD18A
Q8IVG5	SAMD9L
Q8IVH4	MMAA
Q8IVH8	MAP4K3
Q8IVP5	FUNDC1
Q8IVQ6	ZDHHC21
Q8IVS2	MCAT
Q8IVT5	KSR1
Q8IW19	APLF
Q8IW35	CEP97
Q8IW45	NAXD
Q8IWA0	WDR75
Q8IWA4	MFN1
Q8IWA5	SLC44A2
Q8IWB1	ITPRIP
Q8IWB6	TEX14
Q8IWB7	WDFY1
Q8IWB9	TEX2
Q8IWD4	CCDC117
Q8IWE2	FAM114A1
Q8IWE4	DCUN1D3
Q8IWE5	PLEKHM2
Q8IWI9	MGA
Q8IWJ2	GCC2
Q8IWL3	HSCB
Q8IWR0	ZC3H7A
Q8IWR1	TRIM59
Q8IWS0	PHF6
Q8IWT0	ZBTB8OS
Q8IWT6	LRRC8A
Q8IWU2	LMTK2
Q8IWV1	LAX1
Q8IWV7	UBR1
Q8IWV8	UBR2
Q8IWX8	CHERP
Q8IWY9	CDAN1
Q8IWZ3	ANKHD1
Q8IWZ8	SUGP1
Q8IX01	SUGP2
Q8IX04	UEVLD
Q8IX05	CD302
Q8IX07	ZFPM1
Q8IX12	CCAR1
Q8IX19	MCEMP1
Q8IXB1	DNAJC10
Q8IXH7	NELFCD
Q8IXI1	RHOT2
Q8IXI2	RHOT1
Q8IXJ6	SIRT2
Q8IXJ9	ASXL1
Q8IXK0	PHC2
Q8IXL7	MSRB3
Q8IXM2	BAP18
Q8IXM3	MRPL41
Q8IXM6	NRM
Q8IXQ3	C9orf40
Q8IXQ4	GPALPP1
Q8IXQ6	PARP9
Q8IXR9	C12orf56
Q8IXS8	HYCC2
Q8IXT5	RBM12B
Q8IXW5	RPAP2
Q8IXZ2	ZC3H3
Q8IY17	PNPLA6
Q8IY18	SMC5
Q8IY21	DDX60
Q8IY22	CMIP
Q8IY26	PLPP6
Q8IY31	IFT20
Q8IY33	MICALL2
Q8IY34	SLC15A3
Q8IY37	DHX37
Q8IY57	YAF2
Q8IY67	RAVER1
Q8IY81	FTSJ3
Q8IY95	TMEM192
Q8IYA2	CCDC144CP
Q8IYB1	MB21D2
Q8IYB3	SRRM1
Q8IYB7	DIS3L2
Q8IYB8	SUPV3L1
Q8IYD1	GSPT2
Q8IYI6	EXOC8
Q8IYJ3	SYTL1
Q8IYK4	COLGALT2
Q8IYL2	TRMT44
Q8IYL3	C1orf174
Q8IYL9	GPR65
Q8IYM1	SEPTIN12
Q8IYM9	TRIM22
Q8IYQ7	THNSL1
Q8IYS1	PM20D2
Q8IYS2	KIAA2013
Q8IYS5	OSCAR
Q8IYT2	CMTR2
Q8IYU2	HACE1
Q8IYU8	MICU2
Q8IYW5	RNF168
Q8IZ07	ANKRD13A
Q8IZ21	PHACTR4
Q8IZ69	TRMT2A
Q8IZ73	RPUSD2
Q8IZ81	ELMOD2
Q8IZ83	ALDH16A1
Q8IZA0	KIAA0319L
Q8IZD0	SAMD14
Q8IZD2	KMT2E
Q8IZD4	DCP1B
Q8IZE3	SCYL3
Q8IZH2	XRN1
Q8IZL8	PELP1
Q8IZM8	ZNF654
Q8IZP0	ABI1
Q8IZQ1	WDFY3
Q8IZQ5	SELENOH
Q8IZT6	ASPM
Q8IZU3	SYCP3
Q8IZV5	RDH10
Q8IZY2	ABCA7
Q8N0U8	VKORC1L1
Q8N0V3	RBFA
Q8N0W3	FCSK
Q8N0X4	CLYBL
Q8N0X7	SPART
Q8N0Z3	SPICE1
Q8N0Z6	TTC5
Q8N108	MIER1
Q8N122	RPTOR
Q8N128	FAM177A1
Q8N129	CNPY4
Q8N131	TMEM123
Q8N137	CNTROB
Q8N142	ADSS1
Q8N149	LILRA2
Q8N163	CCAR2
Q8N183	NDUFAF2
Q8N1A6	C4orf33
Q8N1B4	VPS52
Q8N1F7	NUP93
Q8N1F8	STK11IP
Q8N1G0	ZNF687
Q8N1G2	CMTR1
Q8N1G4	LRRC47
Q8N1I0	DOCK4
Q8N1Q1	CA13
Q8N1S5	SLC39A11
Q8N1W1	ARHGEF28
Q8N201	INTS1
Q8N257	H2BC26
Q8N264	ARHGAP24
Q8N292	GAPT
Q8N2C7	UNC80
Q8N2E2	VWDE
Q8N2F6	ARMC10
Q8N2G8	GHDC
Q8N2H4	SYS1
Q8N2K0	ABHD12
Q8N2U9	SLC66A2
Q8N2W9	PIAS4
Q8N2Y8	RUSC2
Q8N302	AGGF1
Q8N335	GPD1L
Q8N357	SLC35F6
Q8N370	SLC43A2
Q8N386	LRRC25
Q8N392	ARHGAP18
Q8N3C0	ASCC3
Q8N3C7	CLIP4
Q8N3D4	EHBP1L1
Q8N3F8	MICALL1
Q8N3L3	TXLNB
Q8N3P4	VPS8
Q8N3U4	STAG2
Q8N3X1	FNBP4
Q8N414	PGBD5
Q8N423	LILRB2
Q8N442	GUF1
Q8N488	RYBP
Q8N490	PNKD
Q8N4A0	GALNT4
Q8N4B1	PHETA1
Q8N4C6	NIN
Q8N4C8	MINK1
Q8N4E4	PDCL2
Q8N4H5	TOMM5
Q8N4L2	PIP4P2
Q8N4P3	HDDC3
Q8N4Q0	PTGR3
Q8N4Q1	CHCHD4
Q8N4S0	CCDC82
Q8N4T8	CBR4
Q8N4V1	MMGT1
Q8N4Z0	RAB42
Q8N511	TMEM199
Q8N531	FBXL6
Q8N543	OGFOD1
Q8N565	MREG
Q8N567	ZCCHC9
Q8N573	OXR1
Q8N584	TTC39C
Q8N594	MPND
Q8N5A5	ZGPAT
Q8N5C6	SRBD1
Q8N5C7	DTWD1
Q8N5C8	TAB3
Q8N5D0	WDTC1
Q8N5F7	NKAP
Q8N5G2	MACO1
Q8N5H7	SH2D3C
Q8N5I2	ARRDC1
Q8N5I9	NOPCHAP1
Q8N5J2	MINDY1
Q8N5K1	CISD2
Q8N5L8	RPP25L
Q8N5M1	ATPAF2
Q8N5N7	MRPL50
Q8N5S9	CAMKK1
Q8N5W9	RFLNB
Q8N5Y8	PARP16
Q8N5Z5	KCTD17
Q8N612	FHIP1B
Q8N653	LZTR1
Q8N668	COMMD1
Q8N680	ZBTB2
Q8N684	CPSF7
Q8N697	SLC15A4
Q8N6G5	CSGALNACT2
Q8N6H7	ARFGAP2
Q8N6L0	KASH5
Q8N6L1	KRTCAP2
Q8N6M0	OTUD6B
Q8N6M3	FITM2
Q8N6N3	C1orf52
Q8N6R0	METTL13
Q8N6S5	ARL6IP6
Q8N6T3	ARFGAP1
Q8N755	SLC66A3
Q8N766	EMC1
Q8N7H5	PAF1
Q8N806	UBR7
Q8N823	ZNF611
Q8N884	CGAS
Q8N8A2	ANKRD44
Q8N8A6	DDX51
Q8N8J7	FAM241A
Q8N8N7	PTGR2
Q8N8R7	ARL14EP
Q8N8S7	ENAH
Q8N8Y2	ATP6V0D2
Q8N954	GPATCH11
Q8N960	CEP120
Q8N983	MRPL43
Q8N999	RLIG1
Q8N9B5	JMY
Q8N9F7	GDPD1
Q8N9L9	ACOT4
Q8N9M1	C19orf47
Q8N9M5	TMEM102
Q8N9N2	ASCC1
Q8N9N5	BANP
Q8N9N7	LRRC57
Q8N9N8	EIF1AD
Q8N9R8	SCAI
Q8N9T8	KRI1
Q8N9U0	TC2N
Q8N9V3	WDSUB1
Q8NAF0	ZNF579
Q8NAV1	PRPF38A
Q8NB16	MLKL
Q8NB37	GATD1
Q8NB49	ATP11C
Q8NB78	KDM1B
Q8NB90	AFG2A
Q8NBA8	DTWD2
Q8NBF2	NHLRC2
Q8NBF6	AVL9
Q8NBI2	CYB561A3
Q8NBI5	SLC43A3
Q8NBI6	XXYLT1
Q8NBJ4	GOLM1
Q8NBJ5	COLGALT1
Q8NBJ7	SUMF2
Q8NBJ9	SIDT2
Q8NBK3	SUMF1
Q8NBL1	POGLUT1
Q8NBM4	UBAC2
Q8NBM8	PCYOX1L
Q8NBN3	TMEM87A
Q8NBN7	RDH13
Q8NBP5	MFSD9
Q8NBQ5	HSD17B11
Q8NBR6	MINDY2
Q8NBS9	TXNDC5
Q8NBT2	SPC24
Q8NBU5	ATAD1
Q8NBX0	SCCPDH
Q8NBZ7	UXS1
Q8NC42	RNF149
Q8NC44	RETREG2
Q8NC51	SERBP1
Q8NC54	KCT2
Q8NC56	LEMD2
Q8NC96	NECAP1
Q8NCA5	FAM98A
Q8NCC3	PLA2G15
Q8NCE2	MTMR14
Q8NCG7	DAGLB
Q8NCJ5	SPRYD3
Q8NCL4	GALNT6
Q8NCM8	DYNC2H1
Q8NCN4	RNF169
Q8NCN5	PDPR
Q8NCS4	TMEM35B
Q8NCW5	NAXE
Q8ND04	SMG8
Q8ND24	RNF214
Q8ND30	PPFIBP2
Q8ND56	LSM14A
Q8ND71	GIMAP8
Q8ND76	CCNY
Q8NDA8	MROH1
Q8NDB2	BANK1
Q8NDD1	C1orf131
Q8NDH3	NPEPL1
Q8NDI1	EHBP1
Q8NDT2	RBM15B
Q8NDV3	SMC1B
Q8NDV7	TNRC6A
Q8NDX1	PSD4
Q8NDX5	PHC3
Q8NDZ4	DIPK2A
Q8NE00	TMEM104
Q8NE01	CNNM3
Q8NE62	CHDH
Q8NE71	ABCF1
Q8NE86	MCU
Q8NEB9	PIK3C3
Q8NEC7	GSTCD
Q8NEF9	SRFBP1
Q8NEL0	CCDC54
Q8NEL9	DDHD1
Q8NEM7	SUPT20H
Q8NEM8	AGBL3
Q8NEN0	ARMC2
Q8NEN9	PDZD8
Q8NEQ5	C1orf162
Q8NES3	LFNG
Q8NET5	NFAM1
Q8NEU8	APPL2
Q8NEW0	SLC30A7
Q8NEY1	NAV1
Q8NEY8	PPHLN1
Q8NEZ2	VPS37A
Q8NEZ3	WDR19
Q8NEZ4	KMT2C
Q8NEZ5	FBXO22
Q8NF37	LPCAT1
Q8NF50	DOCK8
Q8NF86	PRSS33
Q8NF91	SYNE1
Q8NFA0	USP32
Q8NFC6	BOD1L1
Q8NFD5	ARID1B
Q8NFF5	FLAD1
Q8NFG4	FLCN
Q8NFH3	NUP43
Q8NFH4	NUP37
Q8NFH5	NUP35
Q8NFH8	REPS2
Q8NFI3	ENGASE
Q8NFP9	NBEA
Q8NFQ8	TOR1AIP2
Q8NFR9	IL17RE
Q8NFV4	ABHD11
Q8NFW8	CMAS
Q8NFY9	KBTBD8
Q8NFZ5	TNIP2
Q8NFZ8	CADM4
Q8NG06	TRIM58
Q8NG08	HELB
Q8NG11	TSPAN14
Q8NG68	TTL
Q8NGU9	GPR150
Q8NHG8	ZNRF2
Q8NHH9	ATL2
Q8NHJ6	LILRB4
Q8NHL6	LILRB1
Q8NHM5	KDM2B
Q8NHP6	MOSPD2
Q8NHP8	PLBD2
Q8NHQ9	DDX55
Q8NHS3	MFSD8
Q8NHU6	TDRD7
Q8NHV1	GIMAP7
Q8NHV4	NEDD1
Q8NHW5	RPLP0P6
Q8NHX9	TPCN2
Q8NHY2	COP1
Q8NI08	NCOA7
Q8NI22	MCFD2
Q8NI27	THOC2
Q8NI36	WDR36
Q8NI37	PPTC7
Q8NI60	COQ8A
Q8TAA5	GRPEL2
Q8TAA9	VANGL1
Q8TAC2	JOSD2
Q8TAD4	SLC30A5
Q8TAD7	OCC1
Q8TAD8	SNIP1
Q8TAE8	GADD45GIP1
Q8TAF3	WDR48
Q8TAG9	EXOC6
Q8TAP6	CEP76
Q8TAP9	MPLKIP
Q8TAQ2	SMARCC2
Q8TAT6	NPLOC4
Q8TAV0	FAM76A
Q8TAV4	STOML3
Q8TB03	CXorf38
Q8TB22	SPATA20
Q8TB24	RIN3
Q8TB36	GDAP1
Q8TB37	NUBPL
Q8TB40	ABHD4
Q8TB52	FBXO30
Q8TB61	SLC35B2
Q8TB72	PUM2
Q8TB96	ITFG1
Q8TBA6	GOLGA5
Q8TBB5	KLHDC4
Q8TBC3	SHKBP1
Q8TBC4	UBA3
Q8TBE9	NANP
Q8TBF2	PRXL2B
Q8TBF4	ZCRB1
Q8TBM8	DNAJB14
Q8TBN0	RAB3IL1
Q8TBP6	SLC25A40
Q8TBQ9	TMEM167A
Q8TBR7	TLCD3A
Q8TBX8	PIP4K2C
Q8TC07	TBC1D15
Q8TC12	RDH11
Q8TC26	TMEM163
Q8TC44	POC1B
Q8TCD1	C18orf32
Q8TCD5	NT5C
Q8TCE6	DENND10
Q8TCF1	ZFAND1
Q8TCG1	CIP2A
Q8TCJ2	STT3B
Q8TCQ1	MARCHF1
Q8TCS8	PNPT1
Q8TCT7	SPPL2B
Q8TCT8	SPPL2A
Q8TCT9	HM13
Q8TCU6	PREX1
Q8TCZ2	CD99L2
Q8TD16	BICD2
Q8TD19	NEK9
Q8TD26	CHD6
Q8TD30	GPT2
Q8TD43	TRPM4
Q8TD46	CD200R1
Q8TD55	PLEKHO2
Q8TDB6	DTX3L
Q8TDD1	DDX54
Q8TDF6	RASGRP4
Q8TDH9	BLOC1S5
Q8TDJ6	DMXL2
Q8TDM6	DLG5
Q8TDN6	BRIX1
Q8TDP1	RNASEH2C
Q8TDQ1	CD300LF
Q8TDQ7	GNPDA2
Q8TDR2	STK35
Q8TDS4	HCAR2
Q8TDW0	LRRC8C
Q8TDX7	NEK7
Q8TDY2	RB1CC1
Q8TDZ2	MICAL1
Q8TE77	SSH3
Q8TE82	SH3TC1
Q8TEA7	TBCK
Q8TEA8	DTD1
Q8TEB1	DCAF11
Q8TEB9	RHBDD1
Q8TED0	UTP15
Q8TED4	SLC37A2
Q8TEH3	DENND1A
Q8TEM1	NUP210
Q8TEP8	CEP192
Q8TEQ0	SNX29
Q8TEQ6	GEMIN5
Q8TEQ8	PIGO
Q8TER5	ARHGEF40
Q8TEU7	RAPGEF6
Q8TEV9	SMCR8
Q8TEX9	IPO4
Q8TEY7	USP33
Q8TF01	PNISR
Q8TF05	PPP4R1
Q8TF42	UBASH3B
Q8TF46	DIS3L
Q8TF62	ATP8B4
Q8TF64	GIPC3
Q8WTS1	ABHD5
Q8WTT2	NOC3L
Q8WTV0	SCARB1
Q8WTW3	COG1
Q8WTW4	NPRL2
Q8WTX7	CASTOR1
Q8WU39	MZB1
Q8WU67	ABHD3
Q8WU76	SCFD2
Q8WU79	SMAP2
Q8WU90	ZC3H15
Q8WUA2	PPIL4
Q8WUA4	GTF3C2
Q8WUA7	TBC1D22A
Q8WUB8	PHF10
Q8WUD1	RAB2B
Q8WUD4	CCDC12
Q8WUD6	CHPT1
Q8WUF5	PPP1R13L
Q8WUH1	CHURC1
Q8WUH2	TGFBRAP1
Q8WUH6	TMEM263
Q8WUK0	PTPMT1
Q8WUM0	NUP133
Q8WUM4	PDCD6IP
Q8WUN7	UBTD2
Q8WUQ7	CACTIN
Q8WUR7	C15orf40
Q8WUW1	BRK1
Q8WUX2	CHAC2
Q8WUX9	CHMP7
Q8WUY1	THEM6
Q8WV19	SFT2D1
Q8WV22	NSMCE1
Q8WV28	BLNK
Q8WV41	SNX33
Q8WV92	MITD1
Q8WV93	AFG1L
Q8WV99	ZFAND2B
Q8WVB6	CHTF18
Q8WVC0	LEO1
Q8WVC6	DCAKD
Q8WVJ2	NUDCD2
Q8WVK2	SNRNP27
Q8WVM7	STAG1
Q8WVM8	SCFD1
Q8WVP7	LMBR1
Q8WVQ1	CANT1
Q8WVR3	TRAPPC14
Q8WVS4	DYNC2I1
Q8WVT3	TRAPPC12
Q8WVV9	HNRNPLL
Q8WVX9	FAR1
Q8WVY7	UBLCP1
Q8WW01	TSEN15
Q8WW12	PCNP
Q8WW22	DNAJA4
Q8WW59	SPRYD4
Q8WWA1	TMEM40
Q8WWB7	GLMP
Q8WWC4	MAIP1
Q8WWI1	LMO7
Q8WWI5	SLC44A1
Q8WWK9	CKAP2
Q8WWM7	ATXN2L
Q8WWM9	CYGB
Q8WWP7	GIMAP1
Q8WWQ0	PHIP
Q8WWV3	RTN4IP1
Q8WWW0	RASSF5
Q8WWW8	GAB3
Q8WWY3	PRPF31
Q8WX92	NELFB
Q8WX93	PALLD
Q8WX94	NLRP7
Q8WXA3	RUFY2
Q8WXA9	SREK1
Q8WXE1	ATRIP
Q8WXE9	STON2
Q8WXF1	PSPC1
Q8WXF7	ATL1
Q8WXG6	MADD
Q8WXH0	SYNE2
Q8WXI4	ACOT11
Q8WXI9	GATAD2B
Q8WXK1	ASB15
Q8WXS4	TMEM37
Q8WXW3	PIBF1
Q8WXX5	DNAJC9
Q8WXX7	AUTS2
Q8WY22	BRI3BP
Q8WY36	BBX
Q8WY91	THAP4
Q8WYA6	CTNNBL1
Q8WYL5	SSH1
Q8WYN0	ATG4A
Q8WYP3	RIN2
Q8WYP5	AHCTF1
Q8WYQ5	DGCR8
Q8WYR1	PIK3R5
Q8WZ42	TTN
Q8WZ60	KLHL6
Q8WZ64	ARAP2
Q8WZ73	RFFL
Q8WZ74	CTTNBP2
Q8WZ82	OVCA2
Q8WZA0	LZIC
Q8WZA9	IRGQ
Q92499	DDX1
Q92503	SEC14L1
Q92504	SLC39A7
Q92506	HSD17B8
Q92508	PIEZO1
Q92520	FAM3C
Q92522	H1-10
Q92530	PSMF1
Q92538	GBF1
Q92539	LPIN2
Q92540	SMG7
Q92541	RTF1
Q92542	NCSTN
Q92544	TM9SF4
Q92547	TOPBP1
Q92551	IP6K1
Q92552	MRPS27
Q92556	ELMO1
Q92558	WASF1
Q92562	FIG4
Q92564	DCUN1D4
Q92572	AP3S1
Q92574	TSC1
Q92575	UBXN4
Q92576	PHF3
Q92581	SLC9A6
Q92585	MAML1
Q92597	NDRG1
Q92598	HSPH1
Q92599	SEPTIN8
Q92600	CNOT9
Q92604	LPGAT1
Q92608	DOCK2
Q92609	TBC1D5
Q92610	ZNF592
Q92611	EDEM1
Q92614	MYO18A
Q92615	LARP4B
Q92616	GCN1
Q92618	ZNF516
Q92619	ARHGAP45
Q92620	DHX38
