"formatted_name","Alignment.ID.beataml","Average.Rt.min..beataml","Average.Mz.beataml","original_name.beataml","Adduct.type.beataml","Reference.m.z.beataml","Formula.beataml","Ontology.beataml","MS.MS.spectrum.beataml","QC_CV.beataml","Alignment.ID.pilot","Average.Rt.min..pilot","Average.Mz.pilot","original_name.pilot","BEAT.NEG.Alignment.ID","BEAT.RT","Adduct.type.pilot","Reference.m.z.pilot","ppm.error","Formula.pilot","Ontology.pilot","S.N.average","MS1.isotopic.spectrum","MS.MS.spectrum.pilot","Std.dev","median","X.CV","QCpool_flag","Sample_flag","QC_CV.pilot","Blank_Co_Lip_01","Blank_Co_Lip_02","Blank_Co_Lip_03","Blank_Co_Lip_04","Blank_Co_Lip_05","Blank_Co_Lip_06","Blank_Co_Lip_07","Blank_Co_Lip_08","Blank_Co_Lip_09","Blank_Co_Lip_10","Blank_Co_Lip_11","Blank_Co_Lip_12","Blank_Co_Lip_13","Blank_Co_Lip_14","Blank_Co_Lip_15","Blank_Co_Lip_16","Blank_Co_Lip_17","Blank_Co_Lip_18","Blank_Co_Lip_19","Blank_Co_Lip_20","Blank_Co_Lip_21","Blank_Co_Lip_22","Blank_Co_Lip_23","Blank_Co_Lip_24","Lip_PB_01","Lip_PB_02","Lip_PB_03","QC_Pool_Lip_001","QC_Pool_Lip_002","QC_Pool_Lip_003","QC_Pool_Lip_004","QC_Pool_Lip_01","QC_Pool_Lip_02","QC_Pool_Lip_03","QC_Pool_Lip_04","QC_Pool_Lip_05","QC_Pool_Lip_06","QC_Pool_Lip_07","QC_Pool_Lip_08","BEAT.AML.Alignment.ID","BEAT.AML.RT"
"neg_LPE 22:6_[M-H]-__A","4727","8.196","524.27924","LPE 22:6","[M-H]-","524.27832","C27H44NO7P","LPE","78.95868:1584541 107.08679:959783 117.07068:1214839 119.08384:748204 121.10201:1046190 133.10237:1540078 135.11813:1107241 137.13298:647117 140.01157:4686772 147.11903:756127 149.13362:1260009 152.9962:812939 161.13405:911471 163.07712:619079 163.14876:1047536 175.1478:686527 177.16437:3066150 178.29308:3478485 189.16492:638365 191.18005:2161109 196.03764:5191486 203.17685:644833 206.75327:505687 214.04832:14041491 229.19604:10303398 249.18599:2446786 255.2123:727653 283.24301:62987748 309.22012:821191 327.23291:113376312 524.27856:8702560",54.4402418787115,"5420","7.556","524.27704","LPE 22:6","4727",8.196,"[M-H]-","524.27832","2.44145132675244","C27H44NO7P","LPE","316.29","524.27789:1472587 525.28124:497464 526.2846:86021","78.95823:7684 93.52808:5971 121.10143:8856 133.10185:7082 140.01134:16468 149.13446:5912 161.13344:8070 163.15007:6345 175.73233:5710 177.1646:18219 191.18062:12187 196.03775:31575 214.04822:80628 229.19547:54020 249.18166:12679 283.24249:337976 302.56036:5647 327.23209:693363 524.27441:50150 524.41833:16279","132388.486936262","1310271","10.1039011728308",0,0,9.79418489509632,NA,9.51569983828404,12.7638347994296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33539035469392,NA,NA,NA,NA,NA,NA,NA,NA,9.97871045910636,NA,10.1699250014423,20.2134590670527,20.2656379363415,20.2722743886224,20.1946258176486,20.2623369049286,20.3915414905024,20.4243334172346,20.4856455725179,20.5385877600873,20.2871690123858,20.354903626381,20.6324485751911,NA,NA
"neg_LPI 18:1_[M-H]-__C","6225","8.429","597.30695","LPI 18:1","[M-H]-","597.3045","C27H51O12P","LPI","78.95856:15535 96.96905:6029 109.91109:5900 152.99483:315609 160.1732:7222 178.29424:21287 189.21436:5545 222.99956:10064 241.01155:276170 281.24847:590363 315.04916:225005 417.2417:98859 435.24292:7010 597.30688:1281148",22.5975998890083,"6913","7.703","597.30353","LPI 18:1","6225",8.429,"[M-H]-","597.3045","1.62396231727437","C27H51O12P","LPI","29.79","597.30231:56144 598.30566:13371 599.30902:3573","148.11115:4934 148.13957:23502 148.20293:7273 152.99438:14101 241.00925:8982 281.24765:27611 315.04233:10181 597.31421:67678","3852.84207869117","51941","7.41772795805082",0,0,7.26484146897578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6398211501132,15.5876017386806,15.5468040475225,15.6312054817922,15.6874303630805,15.7108064336994,15.8088133836946,15.7529555191565,15.7768185358382,15.6103328019111,15.6413744242945,15.9008432281751,NA,NA
"neg_LPG 18:1_[M-H]-__B","4505","8.457","509.28961","LPG 18:1","[M-H]-","509.28851","C24H47O9P","LPG","121.85054:5129 152.995:26478 227.03032:15362 245.03377:7612 281.24933:247014 509.29257:104085",60.0511479406425,"5138","7.699","509.28717","LPG 18:1","4505",8.457,"[M-H]-","509.28851","2.63112160133082","C24H47O9P","LPG","41.61","509.28717:353492 510.29052:95596 511.29388:15226","75.13599:4911 82.87725:5726 108.977:5203 128.99835:6149 130.99504:10933 141.14909:4821 152.99405:47920 178.29343:11093 227.03107:23341 234.63826:6319 245.04347:6989 281.24744:542166 377.35733:6847 509.28751:157667 509.42026:53812","5212.74486816745","67320","7.74323361284529",0,0,7.84093470306244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4604558963096,NA,NA,NA,NA,11.3923174227788,12.1366707623419,12.8618623400591,15.8223467616565,15.8725306035526,15.8870301732477,15.9364769149452,16.0549857982963,16.0194169829442,16.0908980774253,16.1165876391438,16.1239193074545,16.02909307133,16.0483378627371,16.1967942067057,NA,NA
"neg_LPE 20:4_[M-H]-__B","4326","8.471","500.27963","LPE 20:4","[M-H]-","500.27829","C25H44NO7P","LPE","78.95833:319615 105.07069:130357 140.01044:1147464 152.99443:151454 163.07376:124114 172.24727:106393 177.0928:188395 196.03726:1566956 205.19522:1868880 214.04736:4637198 217.19815:132376 231.21126:237091 259.24234:8695811 277.64966:114573 285.22198:498350 303.23212:99261688 325.97916:122482 500.2793:3400717",31.1584192583019,"4937","7.781","500.27893","LPE 20:4","4326",8.471,"[M-H]-","500.27829","-1.27928797385106","C25H44NO7P","LPE","3674.5","500.27832:10764015 501.28167:3407891 502.28503:615013","78.9586:24418 83.04939:5732 140.0112:91118 152.99577:17334 163.07652:8748 177.09155:18070 191.10646:8880 196.0376:127411 205.12361:5873 205.19562:141202 214.04811:336786 217.19447:9289 231.2114:21143 259.24265:627435 285.22134:44077 301.21103:9847 303.23193:7418780 321.72098:6535 500.27704:325179","1041643.2186596","11144377","9.34680528718297",0,0,9.18684745146686,12.353698209048,13.3269911749008,16.7321276683078,13.1397112166619,12.0874628412503,12.4599438483749,11.4481163054095,11.2449583931511,11.9421479203949,10.9218409370745,8.82972273508606,11.9087678828492,11.4655664048094,8.82336724004623,11.9758479680068,12.4706588740606,10.7657004876511,12.3174126137649,11.7103759712045,11.4444972871038,12.1692986957929,11.1337844091799,12.2550285698187,11.7784878612224,13.5844927969759,10.270295326472,14.5388557939384,23.2895893384785,23.2926528898594,23.2957521218897,23.2914288681609,23.3597129707457,23.431142407022,23.5430760832075,23.5367454563811,23.5956321935403,23.3881627660916,23.4692445830578,23.6578138721887,NA,NA
"neg_LPE 22:6_[M-H]-__B","4728","8.484","524.27972","LPE 22:6","[M-H]-","524.27832","C27H44NO7P","LPE","75.94518:7535 78.95901:52084 103.27015:8757 103.79197:6554 107.08653:11238 117.07047:11930 121.10198:27732 133.10315:11121 135.11789:21105 137.13412:9640 140.0117:120277 147.11711:11401 147.28578:12309 149.13383:12262 152.99588:41369 161.13246:16408 163.07603:9124 163.14839:14177 175.1499:15319 177.16542:51238 189.16631:12578 191.1813:22275 196.03836:710522 203.179:10292 212.01999:8990 214.04924:203083 229.19662:160374 241.19774:9621 249.18613:43606 255.21175:12993 283.24414:893994 309.22003:16349 327.23416:1704730 450.31509:9109 524.2796:615818",51.7177103749756,"5421","7.782","524.27765","LPE 22:6","4728",8.484,"[M-H]-","524.27832","1.27794717892152","C27H44NO7P","LPE","50.63","524.27765:1431184 525.281:504205 526.28436:87411","78.95783:14856 107.08521:6675 140.01089:26196 152.99617:7908 156.85095:5369 177.16342:18090 196.037:208350 214.04738:55295 221.53519:5590 229.19473:40735 249.1834:9799 276.439:5147 283.24228:249946 327.23218:488251 393.13348:5631 524.27826:192192 524.41461:17590","20559.9537294242","184525","11.1420965882261",0,0,10.9621564267115,NA,NA,9.1873520732005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3987019466861,17.3394846909658,17.2949886265508,17.3429167121524,17.4369310914375,17.5201198750882,17.6327254615445,17.6952146954667,17.7296738453084,17.4689978403502,17.5175079246956,17.7320083896669,NA,NA
"neg_LPE 18:2_[M-H]-__A","3887","8.616","476.27963","LPE 18:2","[M-H]-","476.27829","C23H44NO7P","LPE","78.95835:17017 95.0509:5347 118.7318:7195 121.48485:5246 128.87529:5950 129.84775:8355 140.01155:54261 152.99541:9541 196.03796:71767 214.0489:168101 261.22571:9104 279.23401:7820708 476.28174:222403",43.1087604990596,"4443","7.901","476.2771","LPE 18:2","3887",8.616,"[M-H]-","476.27829","2.49853924689332","C23H44NO7P","LPE","380.57","476.27649:1018669 477.27984:310578 478.2832:53822","75.79347:4883 78.95788:6219 140.01091:12520 196.03598:16291 214.04729:42781 279.23181:1707661 431.70651:6697 476.14377:12608 476.28467:97676","97276.1075369378","917024","10.6078038892044",0,0,10.1676558854558,NA,8.76155123244448,12.2027360432502,8.7944158663501,NA,9.12928301694497,NA,NA,NA,9.76487159073609,NA,NA,NA,NA,8.84862294042934,NA,NA,NA,8.9915218460757,9.01680828768655,NA,NA,NA,NA,9.01680828768655,NA,10.4335854411505,19.730798479584,19.7252231157193,19.7494079079527,19.7697200285361,19.8035856461571,19.8096080017727,19.9582539165754,19.9469633708696,20.0607091234051,19.7719858779295,19.8489987970417,20.1603330904133,NA,NA
"neg_LPE 20:4_[M-H]-__C","4329","8.768","500.28046","LPE 20:4","[M-H]-","500.27829","C25H44NO7P","LPE","78.95898:305876 101.69511:43662 122.00164:64104 140.01181:752152 152.99599:201683 163.07637:57910 177.09309:97944 178.33948:103404 191.10675:47740 196.03822:4648572 200.11319:55658 205.19618:579351 205.46399:45713 214.04901:1243460 231.21358:77372 259.24368:2806909 285.22528:178414 303.2337:29780148 500.27957:4563836",31.534211727519,"4936","8.025","500.27863","LPE 20:4","4329",8.768,"[M-H]-","500.27829","-0.679621736122576","C25H44NO7P","LPE","511.45","500.27863:11687555 501.28198:3738687 502.28534:664968","78.95804:71877 122.00089:7285 139.2702:6023 140.01065:163333 152.99495:44616 163.07532:13306 177.09065:13712 191.10968:8952 196.03697:1021428 205.19493:128882 214.04762:283973 217.19229:6323 231.21101:21310 259.24234:568881 285.22198:39230 301.2146:9832 303.23199:6575733 439.21609:6783 500.27896:1110147","168236.167085255","1270745","13.239176001893",0,0,12.9787480439345,NA,9.00842862207058,11.9854861991046,NA,9.08746284125034,9.21431912080077,NA,NA,8.95710204156229,NA,NA,NA,NA,NA,8.876516946565,NA,NA,NA,NA,11.8004955004668,NA,NA,9.55074678538324,8.62935662007961,NA,NA,NA,20.1135895714947,20.0789273735307,20.1045040572151,20.1262305671221,20.1783536235129,20.2974335254276,20.4041332824707,20.4862359996981,20.6348207971203,20.2567661432242,20.3661290137195,20.4942178830293,NA,NA
"neg_LPE 22:5_[M-H]-__A","4754","8.79","526.29572","LPE 22:5","[M-H]-","526.29388","C27H46NO7P","LPE","78.95848:47117 140.0114:139839 152.99388:22995 178.34015:34603 179.18042:20427 196.03799:182034 214.04848:509847 214.09599:28764 231.21188:145734 243.21222:20408 245.1619:23105 251.20184:81067 268.02472:18451 285.25873:934346 311.23776:49944 327.23117:24190 329.24881:12304917 411.17889:19689 526.29523:650756",24.2088111375568,"5452","8.04","526.2937","LPE 22:5","4754",8.79,"[M-H]-","526.29388","0.342014237369226","C27H46NO7P","LPE","439.01","526.2937:590655 527.29705:222871 528.30041:32048","91.28033:5560 101.41901:5930 196.03731:11836 214.04723:28212 231.2099:7470 251.2011:5721 285.25772:47120 329.2475:642292 398.30515:6357 526.29559:36209 526.44592:15181","149143.634642536","1376794","10.8326761042346",0,0,10.628744669057,NA,NA,13.413363481211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85953478638265,NA,10.8872206154684,20.2826280750147,20.2812610773609,20.2564367642115,20.2550919796389,20.301687084731,20.411225459467,20.4887227676724,20.5231780995387,20.679443158837,20.3743008524249,20.4524966467984,20.6507704130877,NA,NA
"neg_LPE 18:2_[M-H]-__B","3889","8.95","476.28015","LPE 18:2","[M-H]-","476.27829","C23H44NO7P","LPE","78.95885:13818 106.89738:5281 112.59696:6562 140.01178:41247 152.99529:13121 196.03807:257962 214.04893:60209 218.65669:5512 279.23337:2785396 476.27875:312643",46.941663346518,"4444","8.186","476.27792","LPE 18:2","3889",8.95,"[M-H]-","476.27829","0.776856740692879","C23H44NO7P","LPE","101.12","476.27789:196882 477.28124:56786 478.2846:10485","78.95827:7342 82.50658:5913 140.01276:6131 196.03653:37444 214.04666:8652 279.23203:427196 315.7948:5202 476.27936:53392","33483.4649459681","254842","13.1389115396866",0,0,12.7756411436226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.74146698640115,NA,NA,NA,8.74483383749955,NA,NA,NA,9.81057163474115,NA,8.66177809777199,NA,NA,8.73470962022584,NA,NA,17.8303790318462,17.8125471091968,17.8304161717929,17.8208333829801,17.7888011588686,17.9117255163357,18.0052462394827,18.1275913672992,18.2457569448544,18.0505926724665,18.170947057077,18.275160589988,NA,NA
"neg_FA 20:3_[M-H]-__A","1499","8.975","305.24997","FA 20:3","[M-H]-","305.2486","C20H34O2","FA","305.24799:39936",39.4628688873818,"1382","9.857","305.24817","FA 20:3","1499",8.975,"[M-H]-","305.2486","1.4086878694755","C20H34O2","FA","809.8","305.24817:10022425 306.25152:2204123 307.25488:221370","79.64257:6550 83.04854:17878 97.06429:12585 113.05965:8532 155.10797:7190 168.11406:11003 178.28484:6984 191.10294:6330 207.20781:14700 219.13792:5829 233.22568:31806 261.25714:81906 285.2186:7782 287.23676:95660 303.23212:58756 305.24701:7678920","156673.357432894","3805430.5","4.11709943021937",0,0,4.07968289283587,11.2203783276952,11.5774288280357,12.6597729618816,12.2434715383963,12.0059753565004,11.8037275265531,12.1475229443507,12.1324997296285,12.1655351413779,12.1341054004018,12.0014081943928,12.333714426094,12.6686634231753,12.4048754550152,12.5072991241228,12.4320198468125,12.3151495622563,12.7708703313575,12.3791075655611,12.5922234213594,13.1854949242109,12.827938080145,12.4698961486709,12.6225094546833,11.4215389068483,10.5507467853832,12.1987519651937,21.8916620893413,21.8372290797844,21.8025412136077,21.8070632099917,21.857279799747,21.8674910368554,21.930220462492,21.8569285044768,21.9780889650668,21.8106226234403,21.8619728660531,21.9594834099745,NA,NA
"neg_LPE 22:5_[M-H]-__B","4755","9.08","526.2959","LPE 22:5","[M-H]-","526.29388","C27H46NO7P","LPE","78.959:43660 140.0116:93945 152.99573:25939 183.06235:9248 196.03833:633625 213.73676:9185 214.04898:168793 231.21219:58426 251.19975:19405 257.23212:12282 285.25955:347018 311.05942:9423 311.23874:26004 329.24945:4301072 430.73157:9834 526.29523:920780",23.2457249953807,"5451","8.286","526.29321","LPE 22:5","4755",9.08,"[M-H]-","526.29388","1.27305299446011","C27H46NO7P","LPE","51.36","526.29321:1110164 527.29656:365474 528.29992:61745","78.95837:12452 79.50276:5242 90.08938:5085 97.25775:6598 140.01062:20561 195.9989:11006 196.03702:137075 214.04813:38614 231.21025:9648 285.25851:75588 314.16306:5581 329.24805:860744 382.32669:5465 526.2934:177544 526.43988:30764","15126.6410549751","137407","11.0086393378614",0,0,10.5187220275637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9604318881643,17.0373539068032,16.9741232607605,17.0151972377806,17.0506458094268,17.1646025368096,17.2120878525439,17.2878025451719,17.3091565721617,17.0153823822921,17.0853375944194,17.4087692366692,NA,NA
"neg_LPE 20:3_[M-H]-__A","4365","9.239","502.29605","LPE 20:3","[M-H]-","502.29391","C25H46NO7P","LPE","78.95782:7031 123.03121:5333 140.01086:24883 152.91046:6934 178.33603:8570 196.03641:34719 214.04819:75363 219.98642:6042 261.2565:15430 305.24854:2945206 318.13794:5525 502.29608:109052",35.6495702104784,"4975","8.442","502.29285","LPE 20:3","4365",9.239,"[M-H]-","502.29391","2.11031823976404","C25H46NO7P","LPE","189.94","502.29309:392057 503.29644:108784 504.2998:25035","78.95815:5650 137.67505:5503 196.03723:9490 214.04607:21456 261.26169:7584 305.24765:776304 502.15274:9973 502.29651:37022","34341.5129301744","421763.5","8.14236246858118",0,0,8.05450260950816,NA,NA,11.1873520732005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.98299357469431,NA,NA,18.6204059935652,18.5611424808014,18.5750073559014,18.548746665809,18.6278793842923,18.7513315670561,18.7516976876798,18.8367900595952,18.8633544832812,18.6851525688738,18.6869962863431,18.8612505088075,NA,NA
"neg_FA 20:3_[M-H]-__B","1496","9.241","305.24976","FA 20:3","[M-H]-","305.2486","C20H34O2","FA","305.24893:579177",34.7876874630559,"1376","10.229","305.24741","FA 20:3","1496",9.241,"[M-H]-","305.2486","3.89846177839387","C20H34O2","FA","160.2","305.24731:1175833 306.25066:311324 307.25402:28004","76.18904:5489 305.24725:129470","38324.3159317471","885329.5","4.32881948830883",0,0,4.33928135142829,11.2796105810525,11.1465686757408,11.5435152161522,11.9978851278291,11.6160893135821,11.860699032612,12.120237877342,12.2644426002266,12.0761475280225,12.0867996856235,12.0525680508041,12.2443638351205,12.661778097772,12.2767060198924,12.4830599778717,12.4747199465265,12.360298426618,12.5727002264873,12.3915121227071,12.7756102807595,14.7816670731908,12.5068034377957,12.4698961486709,12.6597729618816,11.667111542075,10.5603328342124,11.9410476063406,19.7613288457004,19.7364977254987,19.6399412354834,19.6595151554854,19.8185150863077,19.7236309501612,19.7993258954694,19.820471930225,19.8115095384504,19.6877259390181,19.750360243506,19.8044981662716,NA,NA
"neg_LPE 22:5_[M-H]-__C","4756","9.341","526.29596","LPE 22:5","[M-H]-","526.29388","C27H46NO7P","LPE","76.67377:5726 78.95866:12572 105.25871:5775 121.10068:6986 140.01003:44438 152.99498:12722 163.07526:9329 177.16409:6793 179.17986:25766 196.03668:61341 214.00626:10269 214.04718:163021 214.09543:8714 231.21049:120642 251.20171:21870 257.22675:7087 285.25772:633413 311.23694:12702 329.24802:2305171 526.29456:140913",18.375218670228,"5449","8.528","526.2923","LPE 22:5","4756",9.341,"[M-H]-","526.29388","3.00212497243921","C27H46NO7P","LPE","127.13","526.29315:509169 527.2965:162619 528.29986:24987","184.73662:5039 196.03491:10675 214.0471:31121 231.2122:18649 236.12019:5402 285.25778:123192 329.24744:445358 476.32294:9051 526.29401:29840 526.44617:20016","41565.6895202697","405343","10.2544485831184",0,0,9.85217001206338,NA,NA,10.9322147519684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5929460480902,18.5545026674993,18.597208742261,18.5270225796396,18.5945797475493,18.6596823865055,18.7661632970587,18.8658389708716,18.8690606135675,18.5527328803703,18.6687984410148,18.9153659060835,NA,NA
"neg_LPG 18:0_[M-H]-__A","4532","9.523","511.30612","LPG 18:0","[M-H]-","511.30411","C24H49O9P","LPG","152.9957:117559 158.2953:5277 171.00656:10155 178.29413:10870 227.03333:30812 245.04228:23397 269.64511:5586 283.26471:1393054 291.39514:6351 341.18668:5549 511.30472:294950",42.3569593071937,"5181","8.641","511.30228","LPG 18:0","4532",9.523,"[M-H]-","511.30411","3.57908329738247","C24H49O9P","LPG","44.56","511.30298:413916 512.30633:127402 513.30969:17391","81.44515:5268 85.34808:5045 130.99455:5997 144.93697:5866 152.99458:39745 169.63528:5903 227.02948:15702 245.04532:10305 283.26315:622083 437.39893:6184 511.30392:134205 511.43729:40581","3987.80469245317","85615.5","4.65780693034926",0,0,4.67574284005863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2974357644987,16.3055096048099,16.3298488829748,16.3971398062356,16.4286873070203,16.3739356679981,16.4163852135722,16.4075499280125,16.4755434568578,16.3213468140264,16.3029601532484,16.4868978553446,NA,NA
"neg_LPE 20:3_[M-H]-__B","4368","9.535","502.29651","LPE 20:3","[M-H]-","502.29391","C25H46NO7P","LPE","78.95901:10190 95.96716:6130 140.01149:23078 152.99637:8121 178.29579:13494 196.03745:131477 214.04793:37619 253.21855:5797 305.24878:1458580 502.29437:201598",35.750560499651,"4976","8.724","502.29288","LPE 20:3","4368",9.535,"[M-H]-","502.29391","2.05059225177039","C25H46NO7P","LPE","44.78","502.29288:858091 503.29623:260216 504.29959:41306","78.16951:5226 78.95744:7828 140.01015:16486 148.23534:5302 178.32933:11047 196.0368:106918 214.04756:24210 305.24759:1019380 502.13254:7437 502.29526:163721","5176.93696439635","68995.5","7.50329654020386",0,0,7.35957981655988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7944158663501,NA,NA,16.0334445110241,16.0060411233748,15.9539690534765,16.0180914856638,16.0524831439365,16.095623662403,16.1946414465128,16.1172981313725,16.3122271001995,16.0367531503938,16.1402506278047,16.2228703556565,NA,NA
"neg_LPE 16:0_[M-H]-__A","3550","9.564","452.27994","LPE 16:0","[M-H]-","452.27829","C21H44NO7P","LPE","78.95812:12407 140.01051:40321 148.62454:6555 178.29933:12528 196.03735:52194 214.04828:125568 255.233:5599724 452.28531:182252",15.4282162708067,"3994","8.753","452.27676","LPE 16:0","3550",9.564,"[M-H]-","452.27829","3.38287296523225","C21H44NO7P","LPE","116.05","452.27676:426411 453.28011:104319 454.28347:11790","86.04817:5369 140.01144:7408 196.03749:9306 214.04623:21072 255.23175:1025544 452.28204:33933","34538.2931834034","312332","11.0581987063136",0,0,11.0020054593551,10.9563761572497,11.3174126137649,12.4721831161895,11.2197735508929,10.0993478104032,10.8887432488983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31288295528435,NA,NA,8.67948009950545,NA,9.50581155391959,9.68650052718322,NA,18.1243434839777,18.0875560730678,18.0614081118809,18.0847149782472,18.1289408193377,18.2195561472887,18.2851402875578,18.384695231239,18.4452654716624,18.3434806936579,18.3360314061682,18.5253372795656,NA,NA
"neg_LPG 18:0_[M-H]-__B","4533","9.839","511.30664","LPG 18:0","[M-H]-","511.30411","C24H49O9P","LPG","96.08765:5676 118.93245:5030 152.99567:93001 185.23813:6034 223.35439:5647 227.03207:39052 245.04156:12238 283.26489:729594 372.19119:5744 419.25098:6649 495.06586:6144 511.30551:388736",38.4864619190662,"5182","8.96","511.30313","LPG 18:0","4533",9.839,"[M-H]-","511.30411","1.91666755811919","C24H49O9P","LPG","25.43","511.30313:226969 512.30648:72361 513.30984:16383","102.08522:5233 106.88545:5794 152.99445:31067 227.02884:19443 231.56529:6967 283.26324:254701 504.83136:5868 511.30365:154130 511.43494:24598","3535.24724607899","49392.5","7.15745760202256",0,0,7.25878743830768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6908710092923,NA,NA,NA,8.57364718749332,NA,NA,NA,15.5004062174546,15.5904408550241,15.4915712924337,15.6032786098684,15.5048189876328,15.5935661965182,15.6623902227334,15.6477675743897,15.6975920519198,15.3319665944236,15.4963544885646,15.6974020075027,NA,NA
"neg_LPE 22:4_[M-H]-__B","4783","9.869","528.31128","LPE 22:4","[M-H]-","528.30957","C27H48NO7P","LPE","78.958:739010 140.01054:1975470 169.45691:308817 178.34071:649759 196.03682:3369494 205.12163:355642 214.04742:8507814 233.22774:1304950 259.24258:344156 287.27393:6842742 313.25287:904270 329.24774:352057 331.26358:249602736 528.31091:12622978",17.4274303756066,"5482","9.024","528.30811","LPE 22:4","4783",9.869,"[M-H]-","528.30957","2.76353123785328","C27H48NO7P","LPE","802.19","528.30847:1583776 529.31182:530961 530.31518:192551","78.95744:10486 140.01056:21891 152.99393:5770 196.03574:22633 214.047:73548 233.2256:13933 287.27338:66835 313.24863:7288 331.26328:2403498 528.3103:134741","172598.052931251","2073209","8.32516417453578",0,0,8.15575074597498,NA,9.34207466799914,13.7732422526853,9.7262181593322,9.5077946401987,8.70390357344466,NA,NA,NA,11.9004894848346,9.37937836707126,NA,10.2443638351205,10.2620948453702,9.66355810421727,NA,NA,NA,9.19475685442225,NA,NA,NA,9.16490692667569,NA,NA,NA,12.5030803517529,20.9175461758842,20.9666906154018,20.8988640989192,20.8631691843119,20.9098447533328,21.0110975560099,21.1110732500671,21.1828180469622,21.1786113635589,20.9236002400592,20.999985553385,21.1420858615788,NA,NA
"neg_LPE 18:1_[M-H]-__A","3921","9.909","478.29578","LPE 18:1","[M-H]-","478.29391","C23H46NO7P","LPE","78.95717:549096 99.31637:142313 119.1917:147807 131.23907:271097 140.00935:1688985 145.39745:119877 152.99243:372325 196.03537:2375137 214.04556:5636412 227.32558:125568 281.24512:250506432 418.81546:180121 478.29044:9704112",42.7443226314086,"4474","9.073","478.29294","LPE 18:1","3921",9.909,"[M-H]-","478.29391","2.02804171183207","C23H46NO7P","LPE","564.9","478.29306:1061623 479.29641:321980 480.29977:52463","78.95781:9273 135.23518:5429 140.01082:17840 152.22722:5481 168.36493:5302 193.44914:5391 196.03644:19493 214.04727:54002 229.87411:5760 281.24741:2172584 401.54575:6286 478.15445:6487 478.29465:94234","138400.041927871","1664213.5","8.31624319402953",0,0,8.15395666667476,11.7095146607067,11.8257538328831,13.1294440230319,11.3314768218596,12.0851404617018,11.4594316186373,10.12153351734,10.8105716347411,10.7313190310251,9.31741261376487,8.92777796208234,11.3459595964041,10.6573184495813,9.70735913208088,11.3275526440812,10.6995724532873,9.83289001416474,11.3858624006415,10.1254134704833,11.6434052771157,11.0861362250273,NA,12.0569763361782,11.0674343607565,10.5018371849023,9.319672120947,12.2609195336629,20.567057378133,20.6243599662278,20.5854027091403,20.5313376702799,20.6114715346615,20.6683448694831,20.7973353882442,20.775267864954,20.8620349385831,20.6644707223186,20.7186683230425,20.8804945471955,NA,NA
