From	To
Q9BYC5	FUT8
Q9BYC8	MRPL32
Q9BYC9	MRPL20
Q9BYD1	MRPL13
Q9BYD2	MRPL9
Q9BYD6	MRPL1
Q9BYE4	SPRR2G
Q9BYE7	PCGF6
Q9BYG3	NIFK
Q9BYI3	HYCC1
Q9BYJ9	YTHDF1
Q9BYK8	HELZ2
Q9BYM8	RBCK1
Q9BYN0	SRXN1
Q9BYN8	MRPS26
Q9BYT8	NLN
Q9BYV8	CEP41
Q9BYW2	SETD2
Q9BYX2	TBC1D2
Q9BYX4	IFIH1
Q9BZ23	PANK2
Q9BZ67	FRMD8
Q9BZ95	NSD3
Q9BZD2	SLC29A3
Q9BZE1	MRPL37
Q9BZE2	PUS3
Q9BZE4	GTPBP4
Q9BZE9	ASPSCR1
Q9BZF1	OSBPL8
Q9BZF2	OSBPL7
Q9BZF9	UACA
Q9BZG1	RAB34
Q9BZH6	WDR11
Q9BZI7	UPF3B
Q9BZK7	TBL1XR1
Q9BZL1	UBL5
Q9BZL4	PPP1R12C
Q9BZL6	PRKD2
Q9BZQ6	EDEM3
Q9BZQ8	NIBAN1
Q9BZR9	TRIM8
Q9BZV1	UBXN6
Q9BZW5	TM6SF1
Q9BZW8	CD244
Q9BZX2	UCK2
Q9BZZ2	SIGLEC1
Q9BZZ5	API5
Q9C000	NLRP1
Q9C005	DPY30
Q9C035	TRIM5
Q9C037	TRIM4
Q9C040	TRIM2
Q9C075	KRT23
Q9C0B0	UNK
Q9C0B1	FTO
Q9C0B5	ZDHHC5
Q9C0B7	TANGO6
Q9C0C2	TNKS1BP1
Q9C0C9	UBE2O
Q9C0D3	ZYG11B
Q9C0E2	XPO4
Q9C0E8	LNPK
Q9C0F1	CEP44
Q9C0G0	ZNF407
Q9C0H2	TTYH3
Q9C0I1	MTMR12
Q9C0J8	WDR33
Q9GIY3	HLA-DRB1
Q9GZL7	WDR12
Q9GZN1	ACTR6
Q9GZN7	ROGDI
Q9GZN8	ADISSP
Q9GZP4	PITHD1
Q9GZP9	DERL2
Q9GZQ3	COMMD5
Q9GZR2	REXO4
Q9GZS1	POLR1E
Q9GZS3	SKIC8
Q9GZT3	SLIRP
Q9GZT6	CCDC90B
Q9GZT8	NIF3L1
Q9GZT9	EGLN1
Q9GZU1	MCOLN1
Q9GZU3	TMEM39B
Q9GZU8	PSME3IP1
Q9GZX9	TWSG1
Q9GZY4	COA1
Q9GZY6	LAT2
Q9GZY8	MFF
Q9GZZ9	UBA5
Q9H008	LHPP
Q9H009	NACA2
Q9H019	MTFR1L
Q9H061	TMEM126A
Q9H074	PAIP1
Q9H078	CLPB
Q9H081	MIS12
Q9H082	RAB33B
Q9H089	LSG1
Q9H098	FAM107B
Q9H0A0	NAT10
Q9H0A8	COMMD4
Q9H0C5	BTBD1
Q9H0C8	ILKAP
Q9H0D6	XRN2
Q9H0E2	TOLLIP
Q9H0E3	SAP130
Q9H0F6	SHARPIN
Q9H0F7	ARL6
Q9H0G5	NSRP1
Q9H0J9	PARP12
Q9H0K6	PUS7L
Q9H0L4	CSTF2T
Q9H0N0	RAB6C
Q9H0Q0	CYRIA
Q9H0R4	HDHD2
Q9H0R5	GBP3
Q9H0R6	QRSL1
Q9H0S4	DDX47
Q9H0U4	RAB1B
Q9H0U6	MRPL18
Q9H0V1	TMEM168
Q9H0V9	LMAN2L
Q9H0W8	SMG9
Q9H0X4	FAM234A
Q9H0X9	OSBPL5
Q9H147	DNTTIP1
Q9H160	ING2
Q9H165	BCL11A
Q9H173	SIL1
Q9H1A3	METTL9
Q9H1A4	ANAPC1
Q9H1B7	IRF2BPL
Q9H1C0	LPAR5
Q9H1C4	UNC93B1
Q9H1D9	POLR3F
Q9H1E3	NUCKS1
Q9H1E5	TMX4
Q9H1H9	KIF13A
Q9H1I8	ASCC2
Q9H1K0	RBSN
Q9H1K1	ISCU
Q9H1P3	OSBPL2
Q9H1U4	MEGF9
Q9H1X3	DNAJC25
Q9H1Y0	ATG5
Q9H1Z4	WDR13
Q9H201	EPN3
Q9H204	MED28
Q9H223	EHD4
Q9H237	PORCN
Q9H257	CARD9
Q9H267	VPS33B
Q9H269	VPS16
Q9H270	VPS11
Q9H2C0	GAN
Q9H2D1	SLC25A32
Q9H2D6	TRIOBP
Q9H2F5	EPC1
Q9H2G2	SLK
Q9H2G4	TSPYL2
Q9H2G9	BLZF1
Q9H2H8	PPIL3
Q9H2J4	PDCL3
Q9H2K0	MTIF3
Q9H2K2	TNKS2
Q9H2K8	TAOK3
Q9H2L5	RASSF4
Q9H2M9	RAB3GAP2
Q9H2P0	ADNP
Q9H2P9	DPH5
Q9H2U1	DHX36
Q9H2U2	PPA2
Q9H2W6	MRPL46
Q9H2Y7	ZNF106
Q9H307	PNN
Q9H330	TMEM245
Q9H334	FOXP1
Q9H3F6	KCTD10
Q9H3G5	CPVL
Q9H3H1	TRIT1
Q9H3H3	C11orf68
Q9H3J6	MTRFR
Q9H3K2	GHITM
Q9H3K6	BOLA2
Q9H3K6	BOLA2B
Q9H3M0	KCNF1
Q9H3M7	TXNIP
Q9H3N1	TMX1
Q9H3P7	ACBD3
Q9H3Q1	CDC42EP4
Q9H3R0	KDM4C
Q9H3R5	CENPH
Q9H3S5	PIGM
Q9H3S7	PTPN23
Q9H3U1	UNC45A
Q9H3U5	MFSD1
Q9H3Y8	PPDPF
Q9H3Z4	DNAJC5
Q9H3Z7	ABHD16B
Q9H410	DSN1
Q9H425	C1orf198
Q9H444	CHMP4B
Q9H446	RWDD1
Q9H467	CUEDC2
Q9H477	RBKS
Q9H479	FN3K
Q9H488	POFUT1
Q9H490	PIGU
Q9H496	TOR1AIP2
Q9H497	TOR3A
Q9H4A4	RNPEP
Q9H4A5	GOLPH3L
Q9H4A6	GOLPH3
Q9H4A9	DPEP2
Q9H4B0	OSGEPL1
Q9H4B8	DPEP3
Q9H4E7	DEF6
Q9H4G4	GLIPR2
Q9H4I9	SMDT1
Q9H4K7	MTG2
Q9H4L4	SENP3
Q9H4L5	OSBPL3
Q9H4L7	SMARCAD1
Q9H4M9	EHD1
Q9H4P4	RNF41
Q9H4Z2	ZNF335
Q9H4Z3	PCIF1
Q9H501	ESF1
Q9H553	ALG2
Q9H582	ZNF644
Q9H583	HEATR1
Q9H5H4	ZNF768
Q9H5I1	SUV39H2
Q9H5K3	POMK
Q9H5N1	RABEP2
Q9H5Q4	TFB2M
Q9H5V8	CDCP1
Q9H5V9	STEEP1
Q9H5X1	CIAO2A
Q9H5Z1	DHX35
Q9H665	IGFLR1
Q9H672	ASB7
Q9H6A0	DENND2D
Q9H6A9	PCNX3
Q9H6D7	HAUS4
Q9H6E4	CCDC134
Q9H6F5	CCDC86
Q9H6K1	ILRUN
Q9H6K4	OPA3
Q9H6L4	ARMC7
Q9H6P5	TASP1
Q9H6Q4	CIAO3
Q9H6R0	DHX33
Q9H6R4	NOL6
Q9H6R6	ZDHHC6
Q9H6S0	YTHDC2
Q9H6S1	AZI2
Q9H6T3	RPAP3
Q9H6U6	BCAS3
Q9H6W3	RIOX1
Q9H6Y2	WDR55
Q9H6Z4	RANBP3
Q9H773	DCTPP1
Q9H777	ELAC1
Q9H7B2	RPF2
Q9H7B4	SMYD3
Q9H7D0	DOCK5
Q9H7D7	WDR26
Q9H7E2	TDRD3
Q9H7E9	C8orf33
Q9H7F0	ATP13A3
Q9H7H0	METTL17
Q9H7J1	PPP1R3E
Q9H7L9	SUDS3
Q9H7M9	VSIR
Q9H7N4	SCAF1
Q9H7P6	MVB12B
Q9H7Z3	NRDE2
Q9H7Z6	KAT8
Q9H7Z7	PTGES2
Q9H813	PACC1
Q9H814	PHAX
Q9H832	UBE2Z
Q9H845	ACAD9
Q9H857	NT5DC2
Q9H871	RMND5A
Q9H875	PRKRIP1
Q9H8G2	CAAP1
Q9H8H0	NOL11
Q9H8H3	TMT1A
Q9H8M2	BRD9
Q9H8N7	ZNF395
Q9H8S9	MOB1A
Q9H8T0	AKTIP
Q9H8U3	ZFAND3
Q9H8W4	PLEKHF2
Q9H8Y5	ANKZF1
Q9H8Y8	GORASP2
Q9H900	ZWILCH
Q9H903	MTHFD2L
Q9H910	JPT2
Q9H920	RNF121
Q9H936	SLC25A22
Q9H939	PSTPIP2
Q9H944	MED20
Q9H967	WDR76
Q9H974	QTRT2
Q9H981	ACTR8
Q9H993	ARMT1
Q9H999	PANK3
Q9H9A5	CNOT10
Q9H9A6	LRRC40
Q9H9A7	RMI1
Q9H9B1	EHMT1
Q9H9B4	SFXN1
Q9H9D4	ZNF408
Q9H9F9	ACTR5
Q9H9G7	AGO3
Q9H9H4	VPS37B
Q9H9J2	MRPL44
Q9H9L3	ISG20L2
Q9H9P5	UNKL
Q9H9P8	L2HGDH
Q9H9Q2	COPS7B
Q9H9Q4	NHEJ1
Q9H9T3	ELP3
Q9H9Y2	RPF1
Q9H9Y6	POLR1B
Q9HA38	ZMAT3
Q9HA47	UCK1
Q9HA64	FN3KRP
Q9HA65	TBC1D17
Q9HA77	CARS2
Q9HA92	RSAD1
Q9HAB8	PPCS
Q9HAC8	UBTD1
Q9HAD4	WDR41
Q9HAF1	MEAF6
Q9HAI6	TASL
Q9HAJ7	SAP30L
Q9HAN9	NMNAT1
Q9HAP2	MLXIP
Q9HAT2	SIAE
Q9HAT8	PELI2
Q9HAU0	PLEKHA5
Q9HAU5	UPF2
Q9HAU8	RNPEPL1
Q9HAV0	GNB4
Q9HAV4	XPO5
Q9HAV7	GRPEL1
Q9HB07	MYG1
Q9HB21	PLEKHA1
Q9HB40	SCPEP1
Q9HB58	SP110
Q9HB66	MKKS
Q9HB71	CACYBP
Q9HB90	RRAGC
Q9HBD1	RC3H2
Q9HBD4	SMARCA4
Q9HBE1	PATZ1
Q9HBG7	LY9
Q9HBH0	RHOF
Q9HBH1	PDF
Q9HBH5	RDH14
Q9HBI0	PARVG
Q9HBI1	PARVB
Q9HBL7	PLGRKT
Q9HBL8	NMRAL1
Q9HBM0	VEZT
Q9HBM6	TAF9B
Q9HBR0	SLC38A10
Q9HC07	TMEM165
Q9HC16	APOBEC3G
Q9HC21	SLC25A19
Q9HC29	NOD2
Q9HC35	EML4
Q9HC36	MRM3
Q9HC52	CBX8
Q9HC62	SENP2
Q9HC97	GPR35
Q9HC98	NEK6
Q9HCB6	SPON1
Q9HCC0	MCCC2
Q9HCD5	NCOA5
Q9HCD6	TANC2
Q9HCE0	EPG5
Q9HCE1	MOV10
Q9HCE5	METTL14
Q9HCE9	ANO8
Q9HCG1	ZNF160
Q9HCG7	GBA2
Q9HCG8	CWC22
Q9HCH0	NCKAP5L
Q9HCH3	CPNE5
Q9HCI7	MSL2
Q9HCJ3	RAVER2
Q9HCK5	AGO4
Q9HCK8	CHD8
Q9HCL2	GPAM
Q9HCM7	FBRSL1
Q9HCN4	GPN1
Q9HCN8	SDF2L1
Q9HCS7	XAB2
Q9HCU5	PREB
Q9HCU8	POLD4
Q9HD15	SRA1
Q9HD20	ATP13A1
Q9HD26	GOPC
Q9HD33	MRPL47
Q9HD40	SEPSECS
Q9HD42	CHMP1A
Q9HD45	TM9SF3
Q9HD47	RANGRF
Q9HD89	RETN
Q9HDC9	APMAP
Q9NP58	ABCB6
Q9NP61	ARFGAP3
Q9NP66	HMG20A
Q9NP72	RAB18
Q9NP73	ALG13
Q9NP77	SSU72
Q9NP80	PNPLA8
Q9NP87	POLM
Q9NP90	RAB9B
Q9NP92	MRPS30
Q9NP97	DYNLRB1
Q9NP99	TREM1
Q9NPA0	EMC7
Q9NPA8	ENY2
Q9NPB8	GPCPD1
Q9NPD3	EXOSC4
Q9NPE2	NGRN
Q9NPE3	NOP10
Q9NPF4	OSGEP
Q9NPF5	DMAP1
Q9NPG3	UBN1
Q9NPG8	ZDHHC4
Q9NPH0	ACP6
Q9NPH2	ISYNA1
Q9NPH3	IL1RAP
Q9NPI1	BRD7
Q9NPI6	DCP1A
Q9NPJ3	ACOT13
Q9NPJ6	MED4
Q9NPJ8	NXT2
Q9NPL8	TIMMDC1
Q9NPP4	NLRC4
Q9NPQ8	RIC8A
Q9NPR9	GPR108
Q9NPY3	CD93
Q9NQ11	ATP13A2
Q9NQ29	LUC7L
Q9NQ34	TMEM9B
Q9NQ35	NRIP3
Q9NQ39	RPS10P5
Q9NQ48	LZTFL1
Q9NQ50	MRPL40
Q9NQ66	PLCB1
Q9NQ75	CASS4
Q9NQ88	TIGAR
Q9NQ89	FERRY3
Q9NQA3	WASH6P
Q9NQC3	RTN4
Q9NQC7	CYLD
Q9NQC8	IFT46
Q9NQE9	HINT3
Q9NQG5	RPRD1B
Q9NQG7	HPS4
Q9NQH7	XPNPEP3
Q9NQL2	RRAGD
Q9NQP4	PFDN4
Q9NQR4	NIT2
Q9NQS1	AVEN
Q9NQS5	GPR84
Q9NQT4	EXOSC5
Q9NQT5	EXOSC3
Q9NQT8	KIF13B
Q9NQW7	XPNPEP1
Q9NQX3	GPHN
Q9NQZ2	UTP3
Q9NQZ5	STARD7
Q9NQZ7	ENTPD7
Q9NR09	BIRC6
Q9NR12	PDLIM7
Q9NR19	ACSS2
Q9NR28	DIABLO
Q9NR30	DDX21
Q9NR31	SAR1A
Q9NR33	POLE4
Q9NR45	NANS
Q9NR50	EIF2B3
Q9NR77	PXMP2
Q9NR96	TLR9
Q9NR97	TLR8
Q9NRA1	PDGFC
Q9NRA2	SLC17A5
Q9NRA8	EIF4ENIF1
Q9NRB3	CHST12
Q9NRD1	FBXO6
Q9NRF8	CTPS2
Q9NRF9	POLE3
Q9NRG0	CHRAC1
Q9NRG1	PRTFDC1
Q9NRG4	SMYD2
Q9NRG7	SDR39U1
Q9NRG9	AAAS
Q9NRH2	SNRK
Q9NRI5	DISC1
Q9NRK6	ABCB10
Q9NRL2	BAZ1A
Q9NRL3	STRN4
Q9NRM0	SLC2A9
Q9NRN7	AASDHPPT
Q9NRN9	METTL5
Q9NRP0	OSTC
Q9NRP2	CMC2
Q9NRR4	DROSHA
Q9NRR5	UBQLN4
Q9NRR8	CDC42SE1
Q9NRS6	SNX15
Q9NRV9	HEBP1
Q9NRW1	RAB6B
Q9NRW3	APOBEC3C
Q9NRW4	DUSP22
Q9NRW7	VPS45
Q9NRX1	PNO1
Q9NRX2	MRPL17
Q9NRX4	PHPT1
Q9NRX5	SERINC1
Q9NRX6	TMEM167B
Q9NRY2	INIP
Q9NRY4	ARHGAP35
Q9NRY5	FAM114A2
Q9NRY6	PLSCR3
Q9NRZ5	AGPAT4
Q9NRZ7	AGPAT3
Q9NRZ9	HELLS
Q9NS00	C1GALT1
Q9NS15	LTBP3
Q9NS18	GLRX2
Q9NS23	RASSF1
Q9NS28	RGS18
Q9NS69	TOMM22
Q9NS86	LANCL2
Q9NS87	KIF15
Q9NS93	TM7SF3
Q9NSA3	CTNNBIP1
Q9NSC5	HOMER3
Q9NSD9	FARSB
Q9NSE4	IARS2
Q9NSI2	SLX9
Q9NSI6	BRWD1
Q9NSI8	SAMSN1
Q9NSK0	KLC4
Q9NSP4	CENPM
Q9NSU2	TREX1
Q9NSY1	BMP2K
Q9NSY2	STARD5
Q9NT62	ATG3
Q9NTG7	SIRT3
Q9NTI5	PDS5B
Q9NTJ3	SMC4
Q9NTJ4	MAN2C1
Q9NTJ5	SACM1L
Q9NTM9	CUTC
Q9NTX5	ECHDC1
Q9NTX7	RNF146
Q9NTZ6	RBM12
Q9NU19	TBC1D22B
Q9NU22	MDN1
Q9NU23	LYRM2
Q9NUA8	ZBTB40
Q9NUB1	ACSS1
Q9NUD5	ZCCHC3
Q9NUD9	PIGV
Q9NUE0	ZDHHC18
Q9NUG6	PDRG1
Q9NUH8	TMEM14B
Q9NUI1	DECR2
Q9NUJ1	ABHD10
Q9NUL5	SHFL
Q9NUL7	DDX28
Q9NUM3	SLC39A9
Q9NUM4	TMEM106B
Q9NUN5	LMBRD1
Q9NUP1	BLOC1S4
Q9NUP7	TRMT13
Q9NUP9	LIN7C
Q9NUQ2	AGPAT5
Q9NUQ3	TXLNG
Q9NUQ6	SPATS2L
Q9NUQ7	UFSP2
Q9NUQ8	ABCF3
Q9NUQ9	CYRIB
Q9NUS5	AP5S1
Q9NUT2	ABCB8
Q9NUU6	OTULINL
Q9NUU7	DDX19A
Q9NUW8	TDP1
Q9NUX5	POT1
Q9NUY8	TBC1D23
Q9NV31	IMP3
Q9NV35	NUDT15
Q9NV56	MRGBP
Q9NV66	TYW1
Q9NV70	EXOC1
Q9NV88	INTS9
Q9NV96	TMEM30A
Q9NVA1	UQCC1
Q9NVA4	TMEM184C
Q9NVC3	SLC38A7
Q9NVC6	MED17
Q9NVE5	USP40
Q9NVE7	PANK4
Q9NVF7	FBXO28
Q9NVG8	TBC1D13
Q9NVH0	EXD2
Q9NVH1	DNAJC11
Q9NVH2	INTS7
Q9NVH6	TMLHE
Q9NVI1	FANCI
Q9NVI7	ATAD3A
Q9NVJ2	ARL8B
Q9NVK5	FGFR1OP2
Q9NVM4	PRMT7
Q9NVM6	DNAJC17
Q9NVM9	INTS13
Q9NVN8	GNL3L
Q9NVP1	DDX18
Q9NVP2	ASF1B
Q9NVQ4	FAIM
Q9NVR0	KLHL11
Q9NVR2	INTS10
Q9NVR5	DNAAF2
Q9NVS2	MRPS18A
Q9NVS9	PNPO
Q9NVT9	ARMC1
Q9NVU0	POLR3E
Q9NVU7	SDAD1
Q9NVV0	TMEM38B
Q9NVV4	MTPAP
Q9NVX2	NLE1
Q9NVZ3	NECAP2
Q9NW07	ZNF358
Q9NW08	POLR3B
Q9NW13	RBM28
Q9NW15	ANO10
Q9NW61	PLEKHJ1
Q9NW64	RBM22
Q9NW68	BSDC1
Q9NW81	DMAC2
Q9NW82	WDR70
Q9NWA0	MED9
Q9NWB6	ARGLU1
Q9NWF9	RNF216
Q9NWH9	SLTM
Q9NWK9	ZNHIT6
Q9NWQ4	GPATCH2L
Q9NWQ8	PAG1
Q9NWQ9	C14orf119
Q9NWR8	MCUB
Q9NWS0	PIH1D1
Q9NWS6	FAM118A
Q9NWS8	RMND1
Q9NWT1	PAK1IP1
Q9NWT6	HIF1AN
Q9NWT8	AURKAIP1
Q9NWU1	OXSM
Q9NWU2	GID8
Q9NWV4	CZIB
Q9NWV8	BABAM1
Q9NWW5	CLN6
Q9NWW6	NMRK1
Q9NWX5	ASB6
Q9NWX6	THG1L
Q9NWY4	HPF1
Q9NWZ3	IRAK4
Q9NWZ5	UCKL1
Q9NWZ8	GEMIN8
Q9NX00	TMEM160
Q9NX01	TXNL4B
Q9NX05	FAM120C
Q9NX07	TRNAU1AP
Q9NX08	COMMD8
Q9NX14	NDUFB11
Q9NX20	MRPL16
Q9NX24	NHP2
Q9NX38	ABITRAM
Q9NX40	OCIAD1
Q9NX46	ADPRS
Q9NX47	MARCHF5
Q9NX55	HYPK
Q9NX57	RAB20
Q9NX58	LYAR
Q9NX61	TMEM161A
Q9NX62	BPNT2
Q9NX74	DUS2
Q9NX76	CMTM6
Q9NX78	TMEM260
Q9NXA8	SIRT5
Q9NXC2	GFOD1
Q9NXC5	MIOS
Q9NXD2	MTMR10
Q9NXE4	SMPD4
Q9NXE8	CWC25
Q9NXF1	TEX10
Q9NXF7	DCAF16
Q9NXF8	ZDHHC7
Q9NXG2	THUMPD1
Q9NXG6	P4HTM
Q9NXH8	TOR4A
Q9NXH9	TRMT1
Q9NXJ5	PGPEP1
Q9NXK8	FBXL12
Q9NXN4	GDAP2
Q9NXR1	NDE1
Q9NXR5	ANKRD10
Q9NXR7	BABAM2
Q9NXR8	ING3
Q9NXS2	QPCTL
Q9NXV2	KCTD5
Q9NXV6	CDKN2AIP
Q9NXX6	NSMCE4A
Q9NY12	GAR1
Q9NY15	STAB1
Q9NY27	PPP4R2
Q9NY33	DPP3
Q9NY61	AATF
Q9NY93	DDX56
Q9NY97	B3GNT2
Q9NYB0	TERF2IP
Q9NYF8	BCLAF1
Q9NYG2	ZDHHC3
Q9NYH9	UTP6
Q9NYJ1	COA4
Q9NYJ8	TAB2
Q9NYK1	TLR7
Q9NYK5	MRPL39
Q9NYL2	MAP3K20
Q9NYL9	TMOD3
Q9NYM9	BET1L
Q9NYP7	ELOVL5
Q9NYR9	NKIRAS2
Q9NYU2	UGGT1
Q9NYV4	CDK12
Q9NYY8	FASTKD2
Q9NYZ2	SLC25A37
Q9NZ01	TECR
Q9NZ08	ERAP1
Q9NZ09	UBAP1
Q9NZ32	ACTR10
Q9NZ43	USE1
Q9NZ45	CISD1
Q9NZ52	GGA3
Q9NZ63	C9orf78
Q9NZA1	CLIC5
Q9NZB2	FAM120A
Q9NZC3	GDE1
Q9NZC7	WWOX
Q9NZC9	SMARCAL1
Q9NZD2	GLTP
Q9NZD8	SPG21
Q9NZE8	MRPL35
Q9NZI7	UBP1
Q9NZJ4	SACS
Q9NZJ5	EIF2AK3
Q9NZJ6	COQ3
Q9NZJ7	MTCH1
Q9NZJ9	NUDT4
Q9NZL4	HSPBP1
Q9NZL9	MAT2B
Q9NZM1	MYOF
Q9NZM4	BICRA
Q9NZM5	NOP53
Q9NZN3	EHD3
Q9NZP8	C1RL
Q9NZQ3	NCKIPSD
Q9NZR1	TMOD2
Q9NZT1	CALML5
Q9NZT2	OGFR
Q9NZU5	LMCD1
Q9NZW5	PALS2
Q9NZZ3	CHMP5
Q9P000	COMMD9
Q9P013	CWC15
Q9P015	MRPL15
Q9P016	THYN1
Q9P021	CRIPT
Q9P031	CCDC59
Q9P032	NDUFAF4
Q9P035	HACD3
Q9P086	MED11
Q9P0I2	EMC3
Q9P0J0	NDUFA13
Q9P0J1	PDP1
Q9P0J7	KCMF1
Q9P0K8	FOXJ2
Q9P0L0	VAPA
Q9P0L1	ZKSCAN7
Q9P0M2	AKAP7
Q9P0M6	MACROH2A2
Q9P0N9	TBC1D7
Q9P0P0	RNF181
Q9P0R6	GSKIP
Q9P0S2	COX16
Q9P0S3	ORMDL1
Q9P0S9	TMEM14C
Q9P0T4	ZNF581
Q9P0U1	TOMM7
Q9P0U3	SENP1
Q9P0U4	CXXC1
Q9P0W2	HMG20B
Q9P107	GMIP
Q9P1F3	ABRACL
Q9P1Q0	VPS54
Q9P1U0	POLR1H
Q9P1U1	ACTR3B
Q9P1Z2	CALCOCO1
Q9P206	NHSL3
Q9P215	POGK
Q9P219	CCDC88C
Q9P253	VPS18
Q9P258	RCC2
Q9P260	RELCH
Q9P265	DIP2B
Q9P270	SLAIN2
Q9P275	USP36
Q9P287	BCCIP
Q9P2A4	ABI3
Q9P2B4	CTTNBP2NL
Q9P2D3	HEATR5B
Q9P2E3	ZNFX1
Q9P2G1	ANKIB1
Q9P2I0	CPSF2
Q9P2J3	KLHL9
Q9P2J5	LARS1
Q9P2K2	TXNDC16
Q9P2K3	RCOR3
Q9P2K5	MYEF2
Q9P2K8	EIF2AK4
Q9P2M4	TBC1D14
Q9P2N5	RBM27
Q9P2N6	KANSL3
Q9P2R3	ANKFY1
Q9P2R6	RERE
Q9P2R7	SUCLA2
Q9P2X0	DPM3
Q9P2X3	IMPACT
Q9P2Y5	UVRAG
Q9UBB4	ATXN10
Q9UBB5	MBD2
Q9UBB6	NCDN
Q9UBB9	TFIP11
Q9UBC2	EPS15L1
Q9UBC3	DNMT3B
Q9UBD5	ORC3
Q9UBE0	SAE1
Q9UBF2	COPG2
Q9UBF6	RNF7
Q9UBI1	COMMD3
Q9UBI9	HECA
Q9UBK8	MTRR
Q9UBK9	UXT
Q9UBL3	ASH2L
Q9UBM7	DHCR7
Q9UBN7	HDAC6
Q9UBP0	SPAST
Q9UBP6	METTL1
Q9UBQ0	VPS29
Q9UBQ5	EIF3K
Q9UBQ7	GRHPR
Q9UBR2	CTSZ
Q9UBR5	CKLF
Q9UBS3	DNAJB9
Q9UBS4	DNAJB11
Q9UBS8	RNF14
Q9UBS9	SUCO
Q9UBT2	UBA2
Q9UBT6	POLK
Q9UBU6	FAM8A1
Q9UBU9	NXF1
Q9UBV2	SEL1L
Q9UBV7	B4GALT7
Q9UBV8	PEF1
Q9UBW5	BIN2
Q9UBW7	ZMYM2
Q9UBW8	COPS7A
Q9UBX1	CTSF
Q9UBX3	SLC25A10
Q9UBX7	KLK11
Q9UBY8	CLN8
Q9UBZ4	APEX2
Q9UDT6	CLIP2
Q9UDW1	UQCR10
Q9UDW3	ZMAT5
Q9UDX5	MTFP1
Q9UDY4	DNAJB4
Q9UDY8	MALT1
Q9UEE9	CFDP1
Q9UEG4	ZNF629
Q9UEL6	MPZL1
Q9UER7	DAXX
Q9UET6	FTSJ1
Q9UEU0	VTI1B
Q9UEW8	STK39
Q9UEY8	ADD3
Q9UFC0	LRWD1
Q9UFF9	CNOT8
Q9UFG5	C19orf25
Q9UFN0	NIPSNAP3A
Q9UFW8	CGGBP1
Q9UG22	GIMAP2
Q9UG56	PISD
Q9UG63	ABCF2
Q9UGC7	MTRF1L
Q9UGI8	TES
Q9UGJ0	PRKAG2
Q9UGJ1	TUBGCP4
Q9UGK8	SERGEF
Q9UGL1	KDM5B
Q9UGM6	WARS2
Q9UGN4	CD300A
Q9UGP4	LIMD1
Q9UGP5	POLL
Q9UGP8	SEC63
Q9UGQ3	SLC2A6
Q9UGR2	ZC3H7B
Q9UGU0	TCF20
Q9UGU5	HMGXB4
Q9UGV2	NDRG3
Q9UH62	ARMCX3
Q9UH65	SWAP70
Q9UH99	SUN2
Q9UHA2	SS18L2
Q9UHA3	RSL24D1
Q9UHA4	LAMTOR3
Q9UHB4	NDOR1
Q9UHB6	LIMA1
Q9UHB7	AFF4
Q9UHB9	SRP68
Q9UHC1	MLH3
Q9UHC7	MKRN1
Q9UHD1	CHORDC1
Q9UHD2	TBK1
Q9UHD8	SEPTIN9
Q9UHD9	UBQLN2
Q9UHF7	TRPS1
Q9UHG3	PCYOX1
Q9UHI6	DDX20
Q9UHK6	AMACR
Q9UHL4	DPP7
Q9UHN1	POLG2
Q9UHN6	CEMIP2
Q9UHP3	USP25
Q9UHQ1	NARF
Q9UHQ4	BCAP29
Q9UHQ9	CYB5R1
Q9UHR6	ZNHIT2
Q9UHV7	MED13
Q9UHV9	PFDN2
Q9UHW5	GPN3
Q9UHW9	SLC12A6
Q9UHX3	ADGRE2
Q9UHY1	NRBP1
Q9UHY7	ENOPH1
Q9UHY8	FEZ2
Q9UI08	EVL
Q9UI09	NDUFA12
Q9UI12	ATP6V1H
Q9UI26	IPO11
Q9UI30	TRMT112
Q9UI43	MRM2
Q9UIA0	CYTH4
Q9UIA9	XPO7
Q9UIB8	CD84
Q9UIC8	LCMT1
Q9UID3	VPS51
Q9UIF8	BAZ2B
Q9UIG0	BAZ1B
Q9UII2	ATP5IF1
Q9UII4	HERC5
Q9UIJ5	ZDHHC2
Q9UIJ7	AK3
Q9UIL8	PHF11
Q9UIM3	FKBPL
Q9UIQ6	LNPEP
Q9UIS9	MBD1
Q9UIV1	CNOT7
Q9UJ68	MSRA
Q9UJ70	NAGK
Q9UJ83	HACL1
Q9UJA5	TRMT6
Q9UJC5	SH3BGRL2
Q9UJJ9	GNPTG
Q9UJK0	TSR3
Q9UJS0	SLC25A13
Q9UJU6	DBNL
Q9UJV9	DDX41
Q9UJW0	DCTN4
Q9UJX2	CDC23
Q9UJX3	ANAPC7
Q9UJX4	ANAPC5
Q9UJX5	ANAPC4
Q9UJX6	ANAPC2
Q9UJY4	GGA2
Q9UJY5	GGA1
Q9UJZ1	STOML2
Q9UK23	NAGPA
Q9UK39	NOCT
Q9UK41	VPS28
Q9UK45	LSM7
Q9UK58	CCNL1
Q9UK59	DBR1
Q9UK61	TASOR
Q9UK73	FEM1B
Q9UKA2	FBXL4
Q9UKA4	AKAP11
Q9UKA9	PTBP2
Q9UKB1	FBXW11
Q9UKD2	MRTO4
Q9UKF6	CPSF3
