,term_name,rank,p_value,z_score,combined_score,adj_p_value,genes,n_genes,db,significant,sample_id,direction
32858,mapkapk3,160,0.5443591796796524,1.022761353898886,0.6219882194099563,0.9941696367284328,"ALDH1A3,CDKN1A,FBP1,FERMT3,LSP1",5,The_Kinase_Library_2023,False,GV_Early,both
32859,pask,161,0.5466469321024554,1.0200320512820513,0.6160505476827406,0.9941696367284328,"ALDH1A3,CAP2,CDKN1A,FBP1,SDC2",5,The_Kinase_Library_2023,False,GV_Early,both
32860,raf1,162,0.5477888300517546,1.0186726419120786,0.6131038302548178,0.9941696367284328,"CDC42EP1,ITGB7,MVP,NCF1,SENP6",5,The_Kinase_Library_2023,False,GV_Early,both
32861,pkacb,163,0.5489294007283041,1.0173167092924127,0.6101717519997039,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,NCF1,SENP6",5,The_Kinase_Library_2023,False,GV_Early,both
32862,lok,164,0.5515248402342413,1.0077644574197155,0.5996887833345883,0.9941696367284328,"CDC42BPA,CDKN1A,DSG2,GIMAP1-GIMAP5,NCF1,NDRG2",6,The_Kinase_Library_2023,False,GV_Early,both
32863,p90rsk,165,0.5534782871743001,1.0119274809160306,0.5985882514900183,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PLCL2,PTGFRN",5,The_Kinase_Library_2023,False,GV_Early,both
32864,pdhk4,166,0.5580054470829019,1.0065928270042195,0.5872327214838782,0.9941696367284328,"DENND1C,IKZF2,NCF1,PTGFRN,SH2D4A",5,The_Kinase_Library_2023,False,GV_Early,both
32865,mst3,167,0.5680114134790761,0.9901829890834839,0.5600611297911747,0.9941696367284328,"CDC42BPA,DENND1C,FERMT3,GIMAP1-GIMAP5,NCF1,SH2D4A",6,The_Kinase_Library_2023,False,GV_Early,both
32866,mst1,168,0.5681101655183002,0.9947851481017939,0.5624912402204141,0.9941696367284328,"CDC42EP1,DSG2,FERMT3,PRDX1,SH2D4A",5,The_Kinase_Library_2023,False,GV_Early,both
32867,hri,169,0.5714528167234196,0.9909081463009144,0.5544858004504221,0.9941696367284328,"AKR1B10,CEBPB,DSG2,GOLGA8Q,NCF1",5,The_Kinase_Library_2023,False,GV_Early,both
32868,pim2,170,0.5714528167234196,0.9909081463009144,0.5544858004504221,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,MVP,PLCL2",5,The_Kinase_Library_2023,False,GV_Early,both
32869,plk4,171,0.5736740150967983,0.988339552238806,0.549214321524482,0.9941696367284328,"DSG2,RUNX2,RUNX3,SAMHD1,SH3PXD2B",5,The_Kinase_Library_2023,False,GV_Early,both
32870,camk1d,172,0.574782427620188,0.9870600414078675,0.5465980172355789,0.9941696367284328,"ALDH1A3,APOBEC3G,CDC42EP1,CDKN1A,FBP1",5,The_Kinase_Library_2023,False,GV_Early,both
32871,prkd3,173,0.5780988556998247,0.9832405115511551,0.538826020437988,0.9941696367284328,"APOBEC3G,CDC42BPA,LSP1,NCF1,ZNF185",5,The_Kinase_Library_2023,False,GV_Early,both
32872,stlk3,174,0.5780988556998247,0.9832405115511551,0.538826020437988,0.9941696367284328,"CDC42EP1,DSG2,GIMAP1-GIMAP5,ITGB7,NCF1",5,The_Kinase_Library_2023,False,GV_Early,both
32873,mlk3,175,0.5835965646804753,0.9769372693726938,0.5261250224695977,0.9941696367284328,"CDC42BPA,CDKN1A,FLNC,SH2D4A,TRIM9",5,The_Kinase_Library_2023,False,GV_Early,both
32874,mink,176,0.5923143875474903,0.9670117742590337,0.5064412064768644,0.9941696367284328,"CDC42EP1,GIMAP1-GIMAP5,NDRG2,PLCL2,SH2D4A",5,The_Kinase_Library_2023,False,GV_Early,both
32875,sgk1,177,0.5987880916088921,0.9596936719064894,0.4921765135768869,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PLCL2,ZNF185",5,The_Kinase_Library_2023,False,GV_Early,both
32876,mekk3,178,0.6052053044096907,0.9524809923969588,0.4783240792149222,0.9941696367284328,"APOBEC3G,FERMT3,FLNC,NCF1,SH2D4A",5,The_Kinase_Library_2023,False,GV_Early,both
32877,nek9,179,0.6052053044096907,0.9524809923969588,0.4783240792149222,0.9941696367284328,"CDC42EP1,CDKN1A,FERMT3,FLNC,SH2D4A",5,The_Kinase_Library_2023,False,GV_Early,both
32878,rock2,180,0.6147232425549697,0.9418547110055424,0.4582906081694092,0.9941696367284328,"CDC42BPA,CDC42EP1,CDKN1A,NCF1,NDRG2",5,The_Kinase_Library_2023,False,GV_Early,both
32879,dyrk3,181,0.6161181384355021,0.9417563822743213,0.4561082026271578,0.9941696367284328,"CDC42EP1,CLIC6,RUNX2,RUNX3",4,The_Kinase_Library_2023,False,GV_Early,both
32880,mekk1,182,0.6220349931843948,0.9337455830388692,0.44330405266932704,0.9941696367284328,"CDC42EP1,CSRP2,ITGB7,NCF1,PRDX1",5,The_Kinase_Library_2023,False,GV_Early,both
32881,mak,183,0.6242244277416092,0.9317362653365857,0.4390763502584241,0.9941696367284328,"CEBPB,FGD4,NCF1,SH3PXD2B",4,The_Kinase_Library_2023,False,GV_Early,both
32882,grk7,184,0.6322238991160878,0.9219200461272343,0.4227111062447308,0.9941696367284328,"CDC42EP1,FBP2,IKZF2,SENP6",4,The_Kinase_Library_2023,False,GV_Early,both
32883,khs2,185,0.636414209139697,0.917921977597528,0.4148141328881552,0.9941696367284328,"CDC42EP1,CSRP2,DENND1C,GIMAP1-GIMAP5,NDRG2",5,The_Kinase_Library_2023,False,GV_Early,both
32884,cdk2,186,0.6389946746273413,0.9136637530664253,0.40919267965131223,0.9941696367284328,"CAP2,FLNC,ICAM1,PRDX1",4,The_Kinase_Library_2023,False,GV_Early,both
32885,akt1,187,0.64548273369564,0.9080179663608563,0.39749105544289254,0.9941696367284328,"CDC42BPA,CDKN1A,FERMT3,NCF1,PLCL2",5,The_Kinase_Library_2023,False,GV_Early,both
32886,clk1,188,0.6663387417104444,0.8807457556983413,0.35754500740470674,0.9941696367284328,"CLIC6,NCF1,PLCL2,RUNX2",4,The_Kinase_Library_2023,False,GV_Early,both
32887,ck1g2,189,0.6674030812467163,0.8794765840220385,0.35562611531939536,0.9941696367284328,"FBP2,FERMT3,SENP6,THBS1",4,The_Kinase_Library_2023,False,GV_Early,both
32888,jnk3,190,0.6674030812467163,0.8794765840220385,0.35562611531939536,0.9941696367284328,"FCER2,NCF1,PALM,SAMHD1",4,The_Kinase_Library_2023,False,GV_Early,both
32889,nlk,191,0.6684651404016572,0.87821093293291,0.35371792183533074,0.9941696367284328,"CDC42EP1,LSP1,SENP6,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32890,camk2g,192,0.6737411790321522,0.8719349771190492,0.34433518715678874,0.9941696367284328,"CDC42EP1,FERMT1,RNF113A,SENP6",4,The_Kinase_Library_2023,False,GV_Early,both
32891,plk3,193,0.6758355819227877,0.8694487330850967,0.34065475605707196,0.9941696367284328,"FERMT1,IKZF2,RNF113A,SENP6",4,The_Kinase_Library_2023,False,GV_Early,both
32892,erk5,194,0.6779208194306626,0.8669761123061248,0.33701510143639785,0.9941696367284328,"LSP1,SAMHD1,SENP6,SERPINB6",4,The_Kinase_Library_2023,False,GV_Early,both
32893,cot,195,0.6820637624415727,0.8620712950660931,0.32985617773335935,0.9941696367284328,"CADM1,FLNC,IKZF2,SDC2",4,The_Kinase_Library_2023,False,GV_Early,both
32894,bmpr2,196,0.684121451780999,0.8596388789076536,0.3263359530703438,0.9941696367284328,"CDC42BPA,DSG2,IKZF2,ZNF185",4,The_Kinase_Library_2023,False,GV_Early,both
32895,prpk,197,0.688209231014616,0.8548134911771276,0.3194116371031303,0.9941696367284328,"ATF4,CDC42BPA,DSG2,RNF113A",4,The_Kinase_Library_2023,False,GV_Early,both
32896,ck1g3,198,0.7002514048706349,0.8406453314577106,0.29953526305845046,0.9941696367284328,"ATF4,DSG2,IKZF2,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32897,pkcd,199,0.7005100414496118,0.8487903225806451,0.3021240112873814,0.9941696367284328,"CDC42BPA,CDKN1A,DENND1C,NCF1,PLCL2",5,The_Kinase_Library_2023,False,GV_Early,both
32898,tlk1,200,0.7051709479502446,0.8348745046235139,0.291634209457267,0.9941696367284328,"ATF4,CPNE3,DSG2,FLNC",4,The_Kinase_Library_2023,False,GV_Early,both
32899,brsk1,201,0.7343860705212079,0.8007299576288962,0.2472016784250561,0.9941696367284328,"CDKN1A,FYTTD1,LSP1,SENP6",4,The_Kinase_Library_2023,False,GV_Early,both
32900,prkd2,202,0.7343860705212079,0.8007299576288962,0.2472016784250561,0.9941696367284328,"ALDH1A3,CLIC6,FBP1,FERMT3",4,The_Kinase_Library_2023,False,GV_Early,both
32901,pak1,203,0.7379949845659984,0.796518908089156,0.24199698105484665,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32902,pkce,204,0.7381989460911361,0.8085643394934976,0.24543316886857094,0.9941696367284328,"CDC42BPA,DENND1C,FERMT3,NCF1,PLCL2",5,The_Kinase_Library_2023,False,GV_Early,both
32903,pak3,205,0.7406776807504578,0.7933884297520661,0.23816705618068218,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PLCL2",4,The_Kinase_Library_2023,False,GV_Early,both
32904,ulk1,206,0.7415673502464475,0.7923501806553428,0.23690421936912193,0.9941696367284328,"FABP3,FBP1,FLNC,SENP6",4,The_Kinase_Library_2023,False,GV_Early,both
32905,ysk4,207,0.7415673502464475,0.7923501806553428,0.23690421936912193,0.9941696367284328,"CDC42EP1,FERMT3,PRDX1,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32906,rsk4,208,0.7424547406200852,0.7913145369515849,0.23564821917296186,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PTGFRN",4,The_Kinase_Library_2023,False,GV_Early,both
32907,pkaca,209,0.7451032514832832,0.7882231404958677,0.23192084753813325,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32908,aurb,210,0.7468575562912764,0.786175058222213,0.2294694047203249,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32909,chak1,211,0.7580397694396668,0.7731075394209805,0.21416580869060303,0.9941696367284328,"CDKN1A,NCF1,NDRG2,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32910,pkacg,212,0.762239251753225,0.768191896795001,0.2085601006942481,0.9941696367284328,"CDC42BPA,CDKN1A,FBP1,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32911,p70s6kb,213,0.7647320689713853,0.7652711808240362,0.20526849226601535,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32913,mrcka,215,0.7704706287267387,0.7585382853728966,0.19779169841398983,0.9941696367284328,"CDC42BPA,CDKN1A,NDRG2,PLCL2",4,The_Kinase_Library_2023,False,GV_Early,both
32914,khs1,216,0.7753029226533535,0.7528569733876389,0.19160319743625145,0.9941696367284328,"CSRP2,GIMAP1-GIMAP5,NDRG2,PRDX1",4,The_Kinase_Library_2023,False,GV_Early,both
32915,hipk4,217,0.7784247246783536,0.7284599257369472,0.18246681676320736,0.9941696367284328,"CDC42EP1,NCF1,PLCL2",3,The_Kinase_Library_2023,False,GV_Early,both
32917,akt3,219,0.7808404230185099,0.7463309902649922,0.1846306994113682,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PLCL2",4,The_Kinase_Library_2023,False,GV_Early,both
32918,mekk2,220,0.7878028608610075,0.7380980095448726,0.17604183498444864,0.9941696367284328,"CDC42EP1,FERMT3,NCF1,SRPK3",4,The_Kinase_Library_2023,False,GV_Early,both
32919,map3k15,221,0.790840963505636,0.7344944774851316,0.17235529077511236,0.9941696367284328,"CDC42EP1,CSRP2,FERMT3,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32920,zak,222,0.7915951061794105,0.7335988504971214,0.17144590089294173,0.9941696367284328,"CDC42EP1,NCF1,PRDX1,SH2D4A",4,The_Kinase_Library_2023,False,GV_Early,both
32922,grk6,224,0.7956155112112984,0.7059472175255458,0.16140723243529778,0.9941696367284328,"CDC42EP1,RNF113A,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32923,srpk3,225,0.7972725988813472,0.7037697588624758,0.1594451106104671,0.9941696367284328,"CLIC6,RUNX3,SH2D4A",3,The_Kinase_Library_2023,False,GV_Early,both
32924,mnk1,226,0.8019289106193187,0.7212760102855083,0.1592110874548802,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1,PLCL2",4,The_Kinase_Library_2023,False,GV_Early,both
32925,mrckb,227,0.8033712723613825,0.719547868563801,0.15753659810295748,0.9941696367284328,"CDC42BPA,CDC42EP1,CDKN1A,NCF1",4,The_Kinase_Library_2023,False,GV_Early,both
32926,p38g,228,0.8037903704381351,0.6951881986527922,0.15184076581789882,0.9941696367284328,"CEBPB,NCF1,SH3PXD2B",3,The_Kinase_Library_2023,False,GV_Early,both
32927,tgfbr1,229,0.8037903704381351,0.6951881986527922,0.15184076581789882,0.9941696367284328,"DSG2,NCF1,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32928,acvr2b,230,0.8101333300561004,0.6868065001073806,0.14461153153122272,0.9941696367284328,"CDC42BPA,FBP2,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32929,grk3,231,0.8101333300561004,0.6868065001073806,0.14461153153122272,0.9941696367284328,"FBP2,NCF1,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32930,acvr2a,232,0.8185747556434725,0.6755953778946874,0.13524781287991824,0.9941696367284328,"CDC42BPA,FBP2,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32931,ick,233,0.8208215486733129,0.6725988634503403,0.13280434403077707,0.9941696367284328,"FGD4,IKZF2,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32932,cdk3,234,0.8259731363847962,0.665705751597666,0.1272782987555306,0.9941696367284328,"CAP2,FLNC,PALM",3,The_Kinase_Library_2023,False,GV_Early,both
32933,cdk9,235,0.8259731363847962,0.665705751597666,0.1272782987555306,0.9941696367284328,"FGD4,NCF1,SH3PXD2B",3,The_Kinase_Library_2023,False,GV_Early,both
32934,plk2,236,0.8266987718389315,0.6647321325348563,0.12650842424058223,0.9941696367284328,"FERMT1,IKZF2,SENP6",3,The_Kinase_Library_2023,False,GV_Early,both
32935,cdk1,237,0.8302886880426699,0.6599049455847913,0.122730323959646,0.9941696367284328,"FLNC,PALM,SH3PXD2B",3,The_Kinase_Library_2023,False,GV_Early,both
32936,pkcb,238,0.8367674570905214,0.6787783279460616,0.12096445872568462,0.9941696367284328,"CDC42BPA,DENND1C,NCF1,NDRG2",4,The_Kinase_Library_2023,False,GV_Early,both
32937,dstyk,239,0.8379650179459476,0.6495195025438101,0.11482135881955317,0.9941696367284328,"DENND2D,FLNC,SH2D4A",3,The_Kinase_Library_2023,False,GV_Early,both
32938,pkr,240,0.8416514962870073,0.6726615831195462,0.11595962603081056,0.9941696367284328,"CDC42EP1,CEBPB,NCF1,NDRG2",4,The_Kinase_Library_2023,False,GV_Early,both
32939,jnk1,241,0.8536901094368597,0.6279191928035195,0.09932866626109557,0.9941696367284328,"FCER2,NCF1,SAMHD1",3,The_Kinase_Library_2023,False,GV_Early,both
32940,pkch,242,0.8550221208837547,0.6556473829201102,0.10269269764279153,0.9941696367284328,"CDC42BPA,DENND1C,NCF1,PLCL2",4,The_Kinase_Library_2023,False,GV_Early,both
32941,ndr2,243,0.8580215074121189,0.6218774395003903,0.0952256750074502,0.9941696367284328,"CDKN1A,CKAP4,SAMHD1",3,The_Kinase_Library_2023,False,GV_Early,both
32942,pim1,244,0.8703557188367024,0.6044053421102601,0.08392366339941572,0.9941696367284328,"CDC42BPA,CDKN1A,CLIC6",3,The_Kinase_Library_2023,False,GV_Early,both
32943,prkx,245,0.8703557188367024,0.6044053421102601,0.08392366339941572,0.9941696367284328,"CDC42BPA,CDKN1A,FBP1",3,The_Kinase_Library_2023,False,GV_Early,both
32944,pak4,246,0.8742541297038671,0.5987893108062897,0.08046781012987911,0.9941696367284328,"CDC42BPA,NCF1,PLCL2",3,The_Kinase_Library_2023,False,GV_Early,both
32946,lats1,248,0.8822636704926681,0.5870863169125341,0.07354096915821748,0.9941696367284328,"CAP2,FERMT3,FLNC",3,The_Kinase_Library_2023,False,GV_Early,both
32947,aurc,249,0.8853396229925476,0.582527237552184,0.0709424696000937,0.9941696367284328,"CDC42BPA,CLIC6,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32948,osr1,250,0.8853396229925476,0.582527237552184,0.0709424696000937,0.9941696367284328,"CDC42EP1,DSG2,PRDX1",3,The_Kinase_Library_2023,False,GV_Early,both
32949,pak2,251,0.8898206059602844,0.5758146372900471,0.06721795368549165,0.9941696367284328,"CDC42BPA,CDKN1A,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32950,ulk2,252,0.8927211713156403,0.5714214314274291,0.06484546690592305,0.9941696367284328,"CDC42EP1,DSG2,FLNC",3,The_Kinase_Library_2023,False,GV_Early,both
32951,bub1,253,0.896945068959854,0.564950859222053,0.061444426856881965,0.9941696367284328,"FERMT3,MVP,SH3PXD2B",3,The_Kinase_Library_2023,False,GV_Early,both
32952,mek1,254,0.8996782075326007,0.5607146363011681,0.05927770100736194,0.9941696367284328,"FERMT3,FLNC,GIMAP1-GIMAP5",3,The_Kinase_Library_2023,False,GV_Early,both
32953,myo3a,255,0.9001273993697053,0.5600145109420347,0.05892415048588966,0.9941696367284328,"CDC42EP1,CDKN1A,GIMAP1-GIMAP5",3,The_Kinase_Library_2023,False,GV_Early,both
32954,hgk,256,0.9010204082116008,0.5586192730545013,0.05822341822431903,0.9941696367284328,"CDC42EP1,CDKN1A,GIMAP1-GIMAP5",3,The_Kinase_Library_2023,False,GV_Early,both
32955,snrk,257,0.9010204082116008,0.5586192730545013,0.05822341822431903,0.9941696367284328,"APOBEC3G,CDC42BPA,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32956,nek5,258,0.9066532519572491,0.54971008071507,0.053868951558275285,0.9941696367284328,"CDC42EP1,DSG2,FERMT3",3,The_Kinase_Library_2023,False,GV_Early,both
32957,hipk2,259,0.9112565471850582,0.4926701235516292,0.04578423406101046,0.9941696367284328,"CDC42EP1,NCF1",2,The_Kinase_Library_2023,False,GV_Early,both
32958,srpk1,260,0.9130742400232331,0.48948433146303294,0.04451276887599184,0.9941696367284328,"CDC42EP1,CLIC6",2,The_Kinase_Library_2023,False,GV_Early,both
32960,mnk2,262,0.9211457381735375,0.5257809038546744,0.04318607461025052,0.9941696367284328,"CDC42BPA,NCF1,PLCL2",3,The_Kinase_Library_2023,False,GV_Early,both
32962,clk2,264,0.9220619674583636,0.47339246119733924,0.03841241245669089,0.9941696367284328,"CLIC6,PALM",2,The_Kinase_Library_2023,False,GV_Early,both
32963,lrrk2,265,0.9225840673658052,0.5233128721605528,0.04216686474977576,0.9941696367284328,"CDKN1A,FGD4,NDRG2",3,The_Kinase_Library_2023,False,GV_Early,both
32964,srpk2,266,0.9232727773359155,0.47117683846521724,0.037614308391699686,0.9941696367284328,"CLIC6,SH2D4A",2,The_Kinase_Library_2023,False,GV_Early,both
32965,ck2a2,267,0.92603000303082,0.4660842130809368,0.03581793984879387,0.9941696367284328,"KDM7A,RNF113A",2,The_Kinase_Library_2023,False,GV_Early,both
32966,cdk14,268,0.9286943544985393,0.4610969004815602,0.03410991947829715,0.9941696367284328,"SH3PXD2B,TEAD3",2,The_Kinase_Library_2023,False,GV_Early,both
32967,cdk10,269,0.9294389341237868,0.4596908413855862,0.033637496479500296,0.9941696367284328,"FGD4,SH3PXD2B",2,The_Kinase_Library_2023,False,GV_Early,both
32968,pkca,270,0.9320046303669085,0.5066375623663578,0.03567614857409834,0.9941696367284328,"CDC42BPA,DENND1C,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32969,pkcg,271,0.9323209171468152,0.5060607678752603,0.03546382358525173,0.9941696367284328,"CDC42BPA,DENND1C,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32970,ck2a1,272,0.9341039146452228,0.4507495652991212,0.030726511240784238,0.9941696367284328,"KDM7A,RNF113A",2,The_Kinase_Library_2023,False,GV_Early,both
32971,grk2,273,0.9351385541315682,0.44873369597005325,0.030092339420080997,0.9941696367284328,"FBP2,SENP6",2,The_Kinase_Library_2023,False,GV_Early,both
32972,cdk16,274,0.936829117563954,0.4454123112659698,0.02906510654951097,0.9941696367284328,"SH3PXD2B,TEAD3",2,The_Kinase_Library_2023,False,GV_Early,both
32973,mok,275,0.939126425336207,0.4408412966732213,0.027687112830129843,0.9941696367284328,"CDC42EP1,FGD4",2,The_Kinase_Library_2023,False,GV_Early,both
32974,mst4,276,0.9409291988833374,0.4898619499568594,0.029826411929731348,0.9941696367284328,"CDC42BPA,DENND1C,NCF1",3,The_Kinase_Library_2023,False,GV_Early,both
32975,cdk4,277,0.9416555968776723,0.435726874751265,0.02619401722482297,0.9941696367284328,"FGD4,SH2D4A",2,The_Kinase_Library_2023,False,GV_Early,both
32976,cdk5,278,0.9428827444331547,0.4332123432499972,0.025478667957008386,0.9941696367284328,"RUNX2,SH3PXD2B",2,The_Kinase_Library_2023,False,GV_Early,both
32977,cdk6,279,0.9461331201937819,0.4264394698741508,0.023612806671006143,0.9941696367284328,"FGD4,SH2D4A",2,The_Kinase_Library_2023,False,GV_Early,both
32978,lats2,280,0.9464197886280565,0.42583386162178993,0.023450269268976615,0.9941696367284328,"CDKN1A,FBP1",2,The_Kinase_Library_2023,False,GV_Early,both
32979,mpsk1,281,0.9492083035288424,0.4198676804581811,0.021886445323264843,0.9941696367284328,"CDKN1A,CEBPB",2,The_Kinase_Library_2023,False,GV_Early,both
32981,nek6,283,0.961418185735801,0.3917836905641784,0.015415045792837307,0.9941696367284328,"ATF4,ZNF185",2,The_Kinase_Library_2023,False,GV_Early,both
32983,perk,285,0.9648267507339687,0.3832092214618067,0.013721467853863266,0.9941696367284328,"CDC42BPA,DSG2",2,The_Kinase_Library_2023,False,GV_Early,both
32984,ampka1,286,0.9650180482307953,0.38271604938271603,0.013627934872029911,0.9941696367284328,"CDKN1A,SENP6",2,The_Kinase_Library_2023,False,GV_Early,both
32985,pak6,287,0.9650180482307953,0.38271604938271603,0.013627934872029911,0.9941696367284328,"CDC42BPA,SH2D4A",2,The_Kinase_Library_2023,False,GV_Early,both
32986,tssk1,288,0.9665131201234175,0.3788140815393484,0.012902561242980084,0.9941696367284328,"FYTTD1,SENP6",2,The_Kinase_Library_2023,False,GV_Early,both
32987,tssk2,289,0.9686419513568281,0.3731021647565873,0.011887123998127866,0.9941696367284328,"CDC42EP1,SH3PXD2B",2,The_Kinase_Library_2023,False,GV_Early,both
32988,eef2k,290,0.9714376945892008,0.3652873364625028,0.010585349559188438,0.9941696367284328,"CDC42BPA,DSG2",2,The_Kinase_Library_2023,False,GV_Early,both
32989,tnik,291,0.9717504828294546,0.36438852021029045,0.010441994825441623,0.9941696367284328,"GIMAP1-GIMAP5,PRDX1",2,The_Kinase_Library_2023,False,GV_Early,both
32990,myo3b,292,0.9729691727028827,0.36083520695183613,0.009887923886301048,0.9941696367284328,"CDC42EP1,CDKN1A",2,The_Kinase_Library_2023,False,GV_Early,both
32992,dyrk2,294,0.9840203438797398,0.23928464755077658,0.0038545663892348456,0.9941696367284328,CDC42EP1,1,The_Kinase_Library_2023,False,GV_Early,both
32993,dyrk1b,295,0.9851199243010849,0.2351559058201576,0.003525432569101643,0.9941696367284328,LSP1,1,The_Kinase_Library_2023,False,GV_Early,both
32995,fam20c,297,0.9882197815943015,0.22255743792063123,0.00263734012829504,0.9941696367284328,RNF113A,1,The_Kinase_Library_2023,False,GV_Early,both
32996,grk4,298,0.9885219127087689,0.2212377128616918,0.002554071913464986,0.9941696367284328,SENP6,1,The_Kinase_Library_2023,False,GV_Early,both
32997,erk7,299,0.9904320446002873,0.21240626525269557,0.002042078584588046,0.9941696367284328,RUNX3,1,The_Kinase_Library_2023,False,GV_Early,both
32998,nek7,300,0.9924804923038352,0.20172901536902552,0.001522634817352381,0.9941696367284328,SH2D4A,1,The_Kinase_Library_2023,False,GV_Early,both
32999,hunk,301,0.9941696367284328,0.19153979030249468,0.0011200147869801142,0.9941696367284328,CDKN1A,1,The_Kinase_Library_2023,False,GV_Early,both
33000,response of eif2ak1 (hri) to heme deficiency r-hsa-9648895,1,1.3018875354345573e-06,65.70247933884298,890.3799867766476,0.0004673776252210061,"ASNS,ATF4,CEBPB,TRIB3",4,Reactome_2022,True,GV_Late,both
33001,metabolism of lipids r-hsa-556833,2,4.0137288107592e-06,4.371223349675065,54.31590282104586,0.0007204643215312764,"ACAA2,AGK,AKR1B1,ALOX5AP,CPNE3,CPNE7,CRAT,FABP3,FDXR,GGT1,GK,GPD2,PTPN13,TBXAS1,THEM4,TRIB3",16,Reactome_2022,True,GV_Late,both
33002,metabolism r-hsa-1430728,3,2.5245883848918824e-05,2.741839762611276,29.02743924815501,0.003021090767253953,"ACAA2,AGK,AGMAT,AKR1B1,ALDH1L1,ALDH1L2,ALDH2,ALOX5AP,ASNS,CPNE3,CPNE7,CRAT,EEF1E1,FABP3,FBP1,FDXR,GGT1,GK,GPD2,HAAO,PCK2,PHYKPL,PTPN13,SDC2,TBXAS1,THEM4,TRIB3",27,Reactome_2022,True,GV_Late,both
33003,costimulation by cd28 family r-hsa-388841,4,4.312961550356898e-05,14.433522644531818,145.0756757144273,0.0038708829914453156,"HLA-DRA,HLA-DRB1,HLA-DRB3,THEM4,TRIB3",5,Reactome_2022,True,GV_Late,both
33004,immune system r-hsa-168256,5,7.992338311552575e-05,2.631486450070884,24.826606532351477,0.005738498907694749,"AIFM2,CD93,CDKN1A,CKAP4,CPNE3,CTSV,FCER2,FTH1,HERC5,HLA-DRA,HLA-DRB1,HLA-DRB3,ITGAX,ITGB7,LYZ,METTL7A,NCF1,P2RX7,PPBP,PTPN13,SERPINB6,THEM4,TRIB3,TRIM9,TXNIP",25,Reactome_2022,True,GV_Late,both
33005,translocation of zap-70 to immunological synapse r-hsa-202430,6,0.00011570242214951093,38.36293436293436,347.74039612786925,0.006922861591945738,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Late,both
33006,phosphorylation of cd3 and tcr zeta chains r-hsa-202427,7,0.00019156866854517246,31.58823529411765,270.4036407129932,0.009824736001102416,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Late,both
33007,pd-1 signaling r-hsa-389948,8,0.00022257041396608134,29.83183183183183,250.89367197301618,0.0099878473267279,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Late,both
33008,neutrophil degranulation r-hsa-6798695,9,0.00034738665353497937,4.078770574403762,32.48770179847733,0.013856867624339731,"AIFM2,CD93,CKAP4,CPNE3,FTH1,ITGAX,LYZ,METTL7A,PPBP,SERPINB6",10,Reactome_2022,True,GV_Late,both
33009,fatty acid metabolism r-hsa-8978868,10,0.0004736245898328877,6.559880239520958,50.21651006054396,0.015582212254387379,"ACAA2,ALOX5AP,CRAT,GGT1,TBXAS1,THEM4",6,Reactome_2022,True,GV_Late,both
33010,atf4 activates genes in response to endoplasmic reticulum stress r-hsa-380994,11,0.00047744940055225956,22.367117117117118,171.0425159848592,0.015582212254387379,"ASNS,ATF4,CEBPB",3,Reactome_2022,True,GV_Late,both
